vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,NewsDataQuery,东鹏饮料 2026年 股价下跌原因 减持 业绩 利空,1,资讯舆情库,"东鹏饮料反大盘而跌跌不休,为何指牛为熊?!",0.9,"报告标题：东鹏饮料反大盘而跌跌不休,为何指牛为熊?!；
撰写时间：2026-05-16 13:59:46；
新闻舆情来源：哈哈写吧
原文：关于东鹏饮料近期反大盘而跌跌不休，核心原因在于其估值提前透支了高增长预期，但今年各项关键数据显示公司基本面正在失速，预期差导致了股价的持续修正。核心大单品东鹏特饮增长失速。这是市场最大的担忧。东鹏特饮2026年Q1营收同比增速降至13.11%，收入占比也从80.50%降至75%。虽然公司推出补水啦等新品，但其Q1增速也从2025年的280.6%大幅放缓至13.21%，未能接棒成为新的增长引擎。季报暴露新隐患：增收不增现。2026年一季报显示，Q1经营活动产生的现金流量净额同比大幅下滑28.35%，公司解释系支付材料款及各项税费增加所致，但盈利质量的下滑引发了市场的警惕。机构下调预期与多杀多踩踏。去年Q4归母净利润同比仅增长5.66%，低于市场预期。随后华泰证券、中金公司、东方证券等纷纷下调目标价。此外，A股市场整体承压导致的资金流出，也对其形成了抛售压力。陷入0糖商标争议与糖分刺客舆论风波。公司因成功注册多达50项0糖相关商标陷入舆论漩涡，被指利用法律漏洞文字游戏误导消费者。早在争议爆发前，其产品就被指含糖量惊人，位列送检产品第一。事件发酵后股价直接承压下跌，对品牌形象造成了负面影响。面对股价下跌，公司在互动平台回应称将持续专注主业，以稳健的经营业绩回应各方关注。虽然公司基本面依旧稳健，但增长动能切换、现金流问题以及品牌舆论风波等因素叠加，共同导致了股价的承压。",2026-08-16T09:18:37.382345+08:00
gildata,NewsDataQuery,东鹏饮料 2026年 股价下跌原因 减持 业绩 利空,2,资讯舆情库,"押宝张雪、股价暴跌,东鹏饮料怎么了?",0.86,"报告标题：押宝张雪、股价暴跌,东鹏饮料怎么了?；
撰写时间：2026-05-09 08:02:38；
新闻舆情来源：新品牌研究所
原文：2026年的营销圈，东鹏饮料凭一笔赞助赚足了眼球。当法国车手驾驶着印有东鹏特饮 标识的张雪机车，在世界超级摩托车锦标赛(WSBK)葡萄牙站的赛场上，赢得SSP组别第一回合与第二回合的双连冠时，车身上的赞助商 LOGO，也随着全球直播镜头，传遍了150余个国家和地区。这场营销佳话，让东鹏饮料意外成为这波流量热潮中的最大赢家之一。 然而，营销热度的持续攀升，没能打动资本市场。3月30日，东鹏饮料发布2025年全年财报，公司营收首次突破200亿大关，实现营收与净利润双增长。财报公布当天，不仅没有迎来预期中的大涨，A股开盘后一路下跌，收盘价暴跌9.97%，几近跌停。与2025年6月的历史高点相比，截至4月9日，股价已经下跌近40%，市值蒸发数百亿。一边是营销出圈的国货之光，一边是市值缩水的头部饮企，功能饮料赛道的龙头东鹏饮料，到底怎么了?听劝营销，救不了股市2026年2月，一场来自网友的自发牵线，让东鹏饮料与张雪机车意外结缘。当时，张雪机车仍属于小众硬核赛道，世界级摩托车锦标赛在国内的关注度有限，没人能预料到这支年轻的国产机车队会在不久后引爆全网。然而，在东鹏饮料内部，这场合作的决策却快得惊人在多个待评估项目中，管理层仅用10分钟就拍板决定联系合作。东鹏饮料集团董事兼联席总裁蒋薇薇接受《中国新闻周刊》采访时表示，合作的原因是张雪机车的民族、硬核、正能量标签，与品牌画像高度契合，且机车爱好者是品牌看重的用户群体。谁也没想到，这场看似偶然的合作，在短短几个月后，会成为2026年的现象级营销事件。3月28日至29日，当外国骑手驾驶张雪机车在国际赛事上，一举拿下双回合冠军，打破了欧美日品牌的多年垄断时。在一众英文LOGO中，东鹏特饮四个汉字，在全球直播镜头的追随下，据第三方机构估算，当日累计曝光量超10亿次，带来的商业价值或超5000万元。赛事爆火后，对于网络上疯传的花5万元赞助费，换来5000万效果，东鹏饮料在接受《中国新闻周刊》采访时，并未透露具体的赞助金额，但明确表示不止5万。这次以小博大的营销让东鹏饮料赚足了口碑与流量，也成为国产品牌相互托举的正向案例。尽管东鹏饮料押对了张雪，但资本市场押注的却是一家企业的财务健康和增长预期。就在张雪机车夺冠之后，3月30日，东鹏饮料发布2025年全年财报，实现营业收入208.75亿元，同比增长31.80%;归母净利润44.15亿元，同比增长32.72%。不仅成功突破200亿营收大关，业绩也延续了过往的增长态势。然而，财报公布次日，资本市场便给出了回应，股价低开低走，收盘价为每股205.27，暴跌9.97%;港股同样承压，收盘价下跌6.23%。作为国内首家A+H双上市的功能饮料企业，东鹏饮料的市值表现一直是行业关注的焦点。2025年6月12日，公司市值曾触及年内高点，市值规模处于行业前列，而短短数月后，与最高点相比，公司市值蒸发超过700亿。身为国内能量饮料市场的行业龙头，东鹏已历经多年高速增长，市场份额触及高位后，后续增长空间愈发有限。而在看似亮眼的业绩下，公司依旧深陷大单品依赖的困境，第二增长曲线的支撑力也尚未明朗。大单品增速放缓，第二增长曲线承压在财报中，核心单品东鹏特饮正式迈入了150亿元的大单品阵营。同时，据尼尔森IQ数据显示，2025年东鹏特饮在我国能量饮料市场销售量占比提升至51.6%，销售额占比提升至38.3%，斩获销量与销售额双料第一。这意味着，在中国，每卖出两瓶能量饮料，就有一瓶是东鹏特饮。然而，高增长光环下，背后的隐忧不难发现。拆解数据后，随着市场体量的增大，核心大单品东鹏特饮的增速明显放缓，第四季度的表现尤为乏力与2024年同期相比，四季度的营收增速，首次下滑至个位数，出现明显回落。事实上，东鹏饮料的崛起很大程度上依赖于东鹏特饮这一明星单品。仅2025年前三季度，东鹏特饮营收占比就高达74.63%，虽然这一比例较往年略有下降，但公司依赖单一产品的现状，并未得到根本改善。一旦核心单品增长放缓，公司整体业绩就会面临较大压力。为破解增长瓶颈，东鹏饮料近年来全力打造1+6多品牌矩阵，试图打造第二增长曲线。从2025年营收来看，这一战略初见成效。电解质饮料东鹏补水啦表现亮眼，全年营收占比从2024年的9.45% 大幅提升至15.70%，成功跻身30亿级单品行列。但即便增速惊人，超30亿元的营收体量，仅为东鹏特饮全年总营收的五分之一，短期内难以弥补核心单品增速放缓带来的缺口。更严峻的是，这一单品的毛利率远低于核心单品。2025年，东鹏特饮的毛利率约50.79%，而补水啦的毛利率仅34.77%，其他茶类、咖啡类饮料的毛利率更是低至15.53%。这背后是公司为推广新品、抢占市场而付出的高昂代价。2025年，东鹏饮料销售费用同比增长27%。其中，渠道推广费用增长尤为明显，主要用于增加冰柜的投放和销售人员的薪酬支出。同时，为应对元气森林、外星人等品牌的激烈竞争，新品采取了更具竞争力的低价策略，进一步压缩了利润空间。这也带来潜在的问题，新品毛利率低的情况下，营销费用的投入越多，销量越大，反而会拉低公司的整体盈利。这种以价换量重金押渠道的增长模式，在第四季度带来了直接的财务体现。当季，尽管营收同比增长22.88%，但归母净利润同比增速下滑，环比净利润大幅下滑52.08%。显然，东鹏饮料正处于一个关键的十字路口，一边是核心单品增长减缓，一边是新产品盈利能力较弱。这种高增长、低利润的现状，也引发了市场对公司增长可持续性的担忧。负债、分红与股东减持套现东鹏饮料股价大跌，除了业绩增长的隐忧外，或与公司的财务结构和股东行为相关。财报显示，截至2025年末，公司总资产负债率高达64.73%，短期借款规模高达66.3亿元，短期偿债压力较大。据《封面新闻》报道，有财务分析人士指出，在高速扩张期维持较高的财务杠杆虽属常见，但若未来市场竞争加剧或销售增速放缓，较高的负债水平将对企业经营构成潜在压力。值得注意的是，在负债高企的情况下，东鹏饮料却维持高分红的策略。2025年末，公司现金分红约14.12亿元，叠加中期派发的现金分红，全年累计分红约27亿元，分红比例高达61.42%。自2021年上市以来，东鹏饮料进行了7次现金分红，累计分红金额达66亿元，其中实控人家族通过分红获得巨额现金流。这种在公司现金流压力较大的背景下，大量利润用于分红，可能会迫使公司更多依赖外部借款，进一步加剧了负债压力。此外，股东密集减持套现也引发市场关注。据《长江商报》报道，自2022年限售期解禁以来，东鹏特饮多名股东密集减持。曾为第二大股东的君正创投累计套现41.51亿元;2023年，东鹏远道、东鹏致远、东鹏致诚通过二级市场减持，合计套现10.67亿元。一般情况下，股东减持往往被解读为对公司未来增长信心不足，这种行为不仅削弱了投资者信心，也对股价形成持续压制。尽管公司推出10-20亿元的回购计划，但难以完全抵消股东高额套现带来的负面情绪。现金流表现同样不容乐观。2025年，东鹏饮料经营活动产生的现金流量净额61.74亿元，同比增长6.65%，显著低于营收31.80%的增速。与此同时，饮料市场整体增速正在下滑。据国家统计局数据，2025年全年饮料类零售总额达到3295亿元，同比增长1%。显然，低速增长的饮料行业，正在进入存量市场竞争，而红牛、乐虎等功能饮料竞品的加大投入，共同挤压着东鹏饮料的增长空间。这种情况下，东鹏饮料一面主动下调了2026年的增长预期，一面把目光转向海外市场。目前公司产品虽远销32个国家和地区，但海外市场仍处于初期，在公司的营收占比较为有限，难以形成实质性贡献。显然，从赛场上的高光时刻，到业绩新高背后的隐忧，东鹏饮料正经历着长期增长和资本市场的双重考验。毕竟，营销的热度终将褪去，业绩增长才是决定公司未来的关键。",2026-08-16T09:18:37.382345+08:00
gildata,NewsDataQuery,东鹏饮料 2026年 股价下跌原因 减持 业绩 利空,3,资讯舆情库,"黎明前的东鹏饮料：资本市场在害怕什么,又忽略了什么？",0.86,"报告标题：黎明前的东鹏饮料：资本市场在害怕什么,又忽略了什么？；
撰写时间：2026-06-18 16:12:06；
新闻舆情来源：证券之星
原文：2026年6月17日，下午三点，A股收盘。东鹏饮料报收125.39元，总市值920亿元。年初以来，这只股票累计跌去了将近四成。就在一年前的这个时候，它的市值还在1500亿以上。920亿的东鹏饮料，便宜吗?故事要从三个月前说起。3月30日，东鹏饮料发布了2025年年报。营收208.75亿元，首次突破200亿大关;归母净利润44.15亿元，同比增长32.72%。东鹏特饮全年卖了155.99亿元，在能量饮料市场的销售量占比从47.9%提升到了51.6%，连续五年全国第一。这是一份亮眼的成绩单。然而第二天，A股开盘后一路下跌，收盘跌9.97%。资本市场用一种近乎残忍的方式告诉东鹏：你做得很好，但我不满意。同样的故事在两个月后重演。4月29日，东鹏发布2026年一季报营收58.88亿元，同比增长21.46%;归母净利润12.57亿元，同比增长28.31%。毛利率同比提升2.42个百分点至46.89%。在消费行业哀鸿遍野的2026年一季度，这份成绩单依然称得上优秀。股价继续跌。市场到底在怕什么?01、资本市场为何如此苛刻?2026年的食品饮料行业，用惨淡二字形容并不过分。1到5月，SW食品饮料行业指数整体下跌17.8%，跑输沪深300指数超过42个百分点。白酒在去库存，大众品在杀估值，整个板块被悲观情绪笼罩。东鹏的增速确实在放缓。2025年全年营收增速31.8%，到了2026年一季度降到了21.5%。核心产品东鹏特饮一季度收入44.12亿元，同比仅增长13%。但如果你横向对比一下2026年一季度，白酒板块营收同比微降0.7%，归母净利润同比下降1.75%;整个食品饮料板块里，能在经济下行期仍然保持20%以上增速的公司，屈指可数。东鹏是其中之一。市场把东鹏当成一个增速放缓的公司来定价，却忘了在一个行业集体失速的年代，能够不减速本身就是一种稀缺。一季度财报里有一条数据引发了市场关注：经营活动现金流净额同比下滑28.35%，应付销售返利余额同比激增70%至34.48亿元。有投资者在业绩说明会问公司：这是不是在透支未来利润维持渠道增长?公司的回应原材料采购款和税费支出增加导致现金流下滑，返利增长是因为市场竞争加剧、新品推广力度加大。这些都是行业常规操作。但市场的疑虑没有完全消散。另一重担忧来自竞争。农夫山泉今年高调入局电解质饮料赛道，蒙牛、康师傅、统一等巨头也纷纷布局。曾经的蓝海一夜翻红。所有的担忧叠加在一起，汇成了同一个结论：东鹏的护城河不够宽，增速还要降。这个结论有道理吗?但问题在于这些担忧已经被反复讨论、反复消化，最终全部price in到了股价里。20倍的市盈率，对于一个仍在以25%速度增长的公司来说，已经便宜到了近乎离谱的程度。02、拐点将至，反弹只差一个理由所有的坏消息都已经被充分定价了。但有些好消息，正在被市场忽视。第一个好消息：最困难的时候可能快要过去了。美银证券在最新研报中指出，东鹏饮料经过两个季度去库存后，2026年下半年增长将重新加速。两个季度正好是2025年四季度和2026年一季度。渠道调查显示，一季度能量饮料实际动销增速约15%，高于报表端的13%。渠道库存正在回归健康水平。第二个好消息：高温要来了。2026年气象指向厄尔尼诺大概率发生。全国多地已突破40℃，华南、华北开启烧烤模式。饮料消费有极强的季节性夏季贡献全年约39%的销售高峰。东鹏截至一季度末的冰柜存量已超60万台。这些冰柜在高温天气里就是一台台印钞机。第三个好消息：实控人在用真金白银投票。4月29日，公司推出10至20亿元A股回购计划，其中不低于90%用于注销。截至6月1日已回购8.9亿元。5月29日，控股股东林木勤首次增持港股，并计划在未来12个月内继续增持1至2亿港元。回购注销+H股增持的组合拳，信号再明确不过大股东认为公司被低估了。第四个好消息：多品类正在成型。一季度其他饮料营收同比增长120%，达到8.26亿元。海岛椰在春节前两个月销售同比增长97.4%。果之茶、东鹏大咖等单品初具规模。公司正从东鹏特饮一家独大走向多品类协同虽然这个过程需要时间，但方向已经清晰。更重要的是，我们需要跳出短期的数据波动，看清一个核心事实：在整个消费行业集体失速的背景下，东鹏饮料是那个基本面最扎实、最具韧性的资产。为什么这么说?首先，它占据了一个有壁垒的赛道。能量饮料具备功能属性依赖和品牌心智锁定，用户一旦形成累了困了喝东鹏的认知，切换成本远高于普通软饮。其次，450万终端网点的渠道壁垒不是一朝一夕能被攻破的。第三，即便在行业最困难的时候，东鹏依然维持了20%以上的增长和接近47%的毛利率这样的财务韧性，在整个食品饮料板块中找不出几家。当行业拐点来临时，东鹏也将是反弹弹性最大的标的。历史反复证明一个规律：下行周期中基本面最扎实的公司，在复苏来临时往往反弹最猛。因为它们不需要像竞争对手那样先疗伤，而是可以直接开足马力抢份额。2021年白酒行业调整后，最先反弹的是茅台和汾酒;2023年餐饮复苏后，率先创新高的是海底捞。这些公司都有一个共同特征在行业寒冬中保持了最健康的渠道、最稳定的增长、最充沛的现金流。东鹏饮料，正是当前饮料行业里的那个茅台。一旦宏观经济或行业景气出现边际改善，资金将最先涌向这类确定性最强的资产。31家机构发布了东鹏饮料的研究报告，预测2026年净利润均值55.3亿元，同比增长约25%。19家买入，6家增持。中金公司给出192元目标价，对应34.8%上涨空间。摩根大通首次覆盖给出315港元目标价。广发证券认为公司未来具备再次加速增长潜力。银河证券的判断最直接：当前估值已经调整充分。分歧当然存在，但即便是最悲观的机构，也承认东鹏的基本面没有崩塌。在一个行业集体失速的年代，能够不减速本身就是一种稀缺。2026年的消费行业，像一场漫长的寒冬。白酒在去库存，乳业在杀价格，休闲食品在卷渠道。大多数公司都在收缩、在挣扎、在等待。而东鹏饮料，一季度营收增长21%，净利润增长28%，毛利率在提升，多品类在开花。它不是没有问题。增速在放缓，竞争在加剧，这些都是事实。但这些问题，在一个920亿市值、20倍市盈率的公司身上，已经被过度反映了。当所有的坏消息都已经被充分定价，好消息的边际效应将被无限放大。对于东鹏饮料来说，最黑暗的时刻，或许就是黎明前的这一刻。",2026-08-16T09:18:37.382345+08:00
gildata,NewsDataQuery,东鹏饮料 2026年 股价下跌原因 减持 业绩 利空,4,资讯舆情库,千亿龙头东鹏资料为何突然失速,0.82,"报告标题：千亿龙头东鹏资料为何突然失速；
撰写时间：2026-04-03 14:05:41；
新闻舆情来源：云里畅快看美景（头条号）
原文：千亿龙头东鹏饮料突然失速？年报大揭秘：从300亿到暴跌的财富迷局营收突破200亿大关，股价却一夜蒸发100亿，千亿龙头正在经历什么？对于“累了困了，喝东鹏特饮”这句广告语，相信大多数国人早已耳熟能详。然而，这句看似永远不知疲倦的广告语背后，它的母公司东鹏饮料却似乎真的“累了”——至少资本市场已经替它“犯困”了。2026年3月30日，东鹏饮料向资本市场交出了一份看似惊艳的2025年度成绩单：全年实现营业收入208.75亿元，同比增长31.80%；归母净利润44.15亿元，同比增长32.72%。但资本市场却毫不领情，年报披露后，A股股价在次日（3月31日）直接逼近跌停，大跌9.97%，单日市值蒸发逾百亿。更让人细思极恐的是，如果拉长时间来看，自2025年6月股价达到历史高点336.42元以来，东鹏饮料A股已累计下跌近40%，市值蒸发超过500亿元。一份“亮眼”年报，为何换来的是股价的雪崩式下跌？这背后的逻辑，值得我们每一个投资者深思。---一、数据之谜：营收高速增长，为何市场不买单？表面上看，东鹏饮料的年报数据堪称惊艳，但市场却给出了完全相反的反馈，核心原因在于资本市场不看过去，而是看未来。东鹏饮料的增长看似猛烈，但增长的质量和持续性已经打上了一个巨大的问号。资本市场的悲观情绪，并非空穴来风。从2024年的增速来看，问题已经相当明显：2024年，东鹏饮料的营收同比增幅为40.63%，净利润同比增长更是高达63.09%。然而到了2025年，这两个数据已经分别回落至31.80%和32.72%。虽然这种“从高增长回落至中高速增长”在经济周期中并不罕见，但对于投资者来说，他们最担心的是——这是否意味着增长的转折点已经到来？尤其在整体消费市场低迷的背景下，这个问题显得更加刺眼。---二、核心产品：东鹏特饮的“中年危机”揭开靓丽的整体财报面纱，第一重隐忧立刻浮出水面——东鹏特饮失速。财报显示，2025年，公司核心大单品“东鹏特饮”全年营收155.99亿元，占总营收的近75%。然而，当我们将目光投向增速数据时，却看到了一组令人揪心的数字：东鹏特饮2025年全年营收同比增速仅为17.25%，相较于2023年、2024年均超过25% 的增速，已然明显放缓。如果认为全年数据还不足以说明问题，那么分季度来看，情况就更加令人担忧：2025年第四季度，东鹏特饮的营收增速首次滑落至个位数——仅为8.5%。作为对比，2024年同期这个数字还是19.43%。更令人忧心的是，这种放缓并非暂时的波动，而是由更深层的结构性因素导致的。东鹏特饮在能量饮料领域的市场地位似乎已经到了一个临界点。尼尔森IQ的数据显示，2025年东鹏特饮在全国市场的销量市占率已高达51.6%，销售额市占率提升至38.3%，正式登顶中国市场，成为名副其实的“双料第一”。对于任何一个行业龙头而言，当市场占有率接近50%时，再想通过获取增量市场来维持高速增长，难度将成倍放大。一位分析师对此直言不讳：“主要原因是东鹏特饮增长遇到天花板，其市场占有率已到顶，进一步扩大市场份额有难度。”---三、第二曲线：青黄不接的尴尬期面对核心产品的增长瓶颈，东鹏饮料近年来大力推进“1+6”多品类发展战略，积极培育新的增长引擎。其中，“东鹏补水啦”的表现最为亮眼，2025年全年营收达到32.74亿元，同比增长118.99%。然而，从体量上看，“补水啦”仅相当于东鹏特饮的五分之一。想要用这块15.70%的营收占比去弥补核心产品增速放缓带来的缺口，显然远远不够。一位分析人士对此精准指出，东鹏饮料正处在 “特饮面临增长瓶颈，而第二曲线由于低基数原因填补不了特饮增速下滑” 的青黄不接阶段。正是这种结构性的增长矛盾，成为市场对东鹏饮料未来可持续增长的核心担忧。---四、成长代价：费用前置与盈利之困为了维持收入增长，东鹏饮料近年来持续加大投入，这种扩张策略虽然在账面上维持了营收增长，却也带来了越来越沉重的成本压力。2025年，东鹏饮料销售费用同比增长27%，其中渠道推广费支出更是飙升了57.55%，主要原因在于公司加大了冰柜的投放力度。与此同时，管理费用也同比增长了35.53%，进一步蚕食着公司的利润空间。这种成本前置的压力在2025年第四季度集中爆发：当季归母净利润增速仅为5.66%，而同期营收增速为22.88%——利润增速远不及营收增速，盈利能力明显下滑。更令人警惕的是，多元化战略带来的不仅是营收结构的变化，更是盈利能力的结构性侵蚀。2025年第四季度，公司整体毛利率为43.80%，较前三季度的45.17%出现明显下滑。随着低毛利的新品类占比持续提升，而高毛利的能量饮料增速放缓，这种结构性压力或将长期存在。---五、内外夹击：股东减持与估值重塑如果说业绩层面的问题还只是内部隐忧，那么来自外部市场的冲击则让东鹏饮料雪上加霜。大股东的持续减持，是压垮投资者信心的另一根稻草。据香港商报报道，东鹏饮料股价大幅回调，与前期大股东鲲鹏投资持续减持不无关系。与此同时，公司在2026年2月登陆港股后，A+H估值折价的压力也开始显现。港股市场对消费股的定价向来更为理性，市场给予A+H股标的10%至20%的估值折价，直接拖累了A股的估值水平。在估值层面，多家机构已经下调了对东鹏饮料的预期。中金公司将其A股目标价下调17%至273元，虽然维持“跑赢行业”评级，但目标价的下调无疑释放了市场信心转弱的信号。当前机构综合目标价仍为325.70元，但能否在短期内实现，已是一个巨大的问号。---六、未来：前景光明还是荆棘密布？面对当前复杂的局面，市场对东鹏饮料的未来形成了两派截然不同的看法。乐观者认为，东鹏饮料的战略转型正在稳步推进。招商证券指出，2026年公司目标收入不低于20%的增长，围绕坚持动销导向、强化成本管控、深化数字赋能、全域渠道拓展、重塑组织能力五大核心工作推进，战略清晰、路径明确。海外市场也被视为重要的增长突破口。在成功登陆港股后，公司募集资金将用于海外供应链建设、渠道开拓以及品牌推广。目前，产品已远销32个国家和地区，尽管海外营收占比仅3.55%，但长远来看，这无疑是一个值得期待的增量空间。然而，悲观者则指出，饮料行业竞争已进入白热化阶段，产品同质化严重、价格战此起彼伏。“补水啦”所处的电解质饮料赛道更是竞争异常激烈，不仅要面对元气森林旗下的“外星人”，还要与农夫山泉等传统饮料巨头同场竞技。与此同时，整个行业的增长空间也在收窄。根据国家统计局数据，2025年全年饮料类零售总额同比仅增长1%。在一个接近饱和的市场中寻求突破，显然需要付出更多努力。---七、投资启示：如何看清迷雾中的真相？面对东鹏饮料目前的困局，投资者至少可以获得以下几点深刻启示：第一，财报不能只看表面。2025年东鹏饮料营收净利润双双增长30%以上，表面看极为靓丽，但市场用脚投票告诉我们，真正决定股价的永远是“预期差”——即实际数据与市场预期的对比。第四季度核心产品增速骤降至个位数，才是真正的致命伤。第二，龙头不等于安全垫。当企业在一个细分赛道达到接近50%的市场占有率时，“天花板效应”将成为不可回避的现实。此时，公司要么开辟新赛道，要么走向全球化，但这两条路径都伴随着巨大的不确定性。第三，关注成本与增长的平衡。2025年第四季度，东鹏饮料利润增速远低于营收增速，说明增长正在以牺牲利润率为代价。这种“以价换量”的策略能否持续，值得持续跟踪。第四，估值修复需基本面支撑。从2025年6月高点至今，东鹏饮料市值已蒸发逾500亿元，当前估值水平已大幅回落。但估值修复需要实实在在的业绩拐点来驱动，而目前来看，这个拐点还远未到来。第五，关注2026年第一季度的关键信号。由于部分冰柜费用提前计入2025年第四季度，2026年一季度费用端将明显改善，利润表现预计较为乐观。如果一季度数据能够证实增长质量的改善，或许将是市场重新定价的契机。---结语东鹏饮料的失速，本质上是一个 “成长的烦恼” ：当曾经的千亿龙头在行业内占据统治地位后，如何找到持续增长的新引擎？当核心大单品触及天花板，如何通过多元化战略实现二次腾飞？当国内市场接近饱和，国际化能否成为下一个突破口？这些问题不仅关乎东鹏饮料一家的命运，更是每一个在存量市场中寻求增长的消费企业必须直面的课题。未来，东鹏饮料能否走出当前的困局，关键看三个核心变量：东鹏特饮的增长能否企稳、补水啦的体量能否快速扩大、海外市场能否打开新的局面。目前，答案尚不明朗。但对于投资者而言，在迷雾散去之前，保持一份谨慎、持续跟踪核心数据，或许是最好的策略。---风险提示： 本文内容仅供参考，不构成任何投资建议。投资有风险，入市需谨慎。文中引用的数据均来源于公开信息，部分数据可能存在误差，请以官方披露为准。免责声明： 文章内容与数据仅供参考，不构成投资建议，投资者据此操作，风险自担。",2026-08-16T09:18:37.382345+08:00
gildata,NewsDataQuery,东鹏饮料 2026年 股价下跌原因 减持 业绩 利空,5,资讯舆情库,“创始人不喝自家饮料”谣言澄清，东鹏饮料跌没的70亿市值回来了，但市场的“害怕”并未完全消解,0.87,"报告标题：“创始人不喝自家饮料”谣言澄清，东鹏饮料跌没的70亿市值回来了，但市场的“害怕”并未完全消解；
撰写时间：2026-06-30 17:39:22；
新闻舆情来源：经理人网
原文：国内能量饮料龙头东鹏饮料(605499.SH，09980.HK)近期因一则创始人不喝自家饮料的网络谣言，被推至舆论的风口浪尖。6月22日，一段十余秒的短视频在网络流传，视频中有人向东鹏饮料董事长、创始人林木勤递上一瓶东鹏特饮，后者摆手称我平时不喝这个，喝别的。该视频发酵后迅速传导至二级市场：6月22日至26日，东鹏饮料A股累计跌超8%，港股也跌超9%，市值合计蒸发超70亿元。6月27日，东鹏饮料在官微发布澄清声明：近日相关人员通过虚构场景、伪造言论等手段，在网络上恶意捏造并散布关于公司的虚假信息。我司郑重澄清，所谓饭局视频为凭空捏造、无任何事实依据，对消费者及投资者造成误导，损害公司声誉。公司已固定证据并向公安机关报案，将持续追究相关人的法律责任。同日，机车品牌张雪机车创始人张雪也在抖音发布澄清视频，至此事件完整脉络随之浮出水面。网传视频的原始素材来自张雪与东鹏饮料董事、副总裁蒋薇薇的品牌互动：有没有喝过别人花钱买的东鹏，然后请你喝这显然是肯定没有的，从来没喝过。但在传播过程中，内容遭到篡改：人物由蒋薇薇替换为林木勤，互动场景被歪曲为饭局，台词也被片面截取编造。6月29日，深圳市公安局南山分局发布警情通报：39岁自媒体从业人员罗某某为博取关注、引流牟利，借助AI工具编造虚假信息散布谣言，相关内容广泛传播，造成恶劣社会影响。目前，罗某某已被公安机关依法刑事拘留，该案件正在进一步侦办中。至此，谣言真相水落石出，案件后续进展可等待官方进一步通报。那么，我们可以将目光从舆论事件本身，转向此间东鹏饮料持续承压的股价表现。毋庸置疑，市场情绪的放大是东鹏饮料股价波动的直接推手，毕竟投资者对负面消息本就高度敏感。不过，情绪冲击始终只是股价波动的导火索，投资者之所以风声鹤唳，核心担忧还是指向一个关键，即增长。增长于企业的重要性母庸质疑，而要保持盈利性增长，企业就必须寻求市场需求机会与自身供给能力的动态平衡，故此始终绕不开三个核心问题：增长速度、哪里寻求新的需求来源、如何积累增长所需的方法。从区域品牌逐步成长为国内功能饮料龙头，东鹏饮料在渠道运营、组织能力与供应链、财务等方面的积累已得到验证，增长方法并无太大争议。问题则在于增长速度和需求来源。先来看增长速度，2026年第一季度，东鹏饮料实现营收58.88亿元，同比增长21.46%;归母净利润12.57亿元，同比增长28.31%。分品类来看，能量饮料营收44.12亿元，同比增长约13.13%;电解质饮料营收6.45亿元，同比增长13.16%;其他饮料营收8.26亿元，同比增长约120.27%。整体仍保持两位数增长，但与自身历史水平相比，增速放缓已十分明显。2024年一季度，东鹏饮料营收同比增速为39.8%，归母净利润同比增速为33.51%;2025年一季度，东鹏饮料营收同比增速为39.23%，归母净利润同比增速为47.62%，其中能量饮料、电解质饮料的营收增速约为25.7%、260.8%。更引发市场疑虑的是现金流与渠道返利的异动。2026年一季度，东鹏饮料经营活动产生的现金流量净额为4.52亿元，同比下滑28.35%;应付销售返利余额同比大增70%，升至34.48亿元。对此，东鹏饮料解释称，现金流下滑主要受原材料采购款、税费支出增加影响，返利增长则源于市场竞争加剧与新品推广力度加大。不过，市场并未完全打消顾虑：现金流量净额下降意味着企业实际回款能力在削弱，销售并未真正转换现金流;而销售返利余额的快速攀升，则被视作终端自然动销放缓的信号企业需要通过加大渠道让利，才能维持出货规模。增速下行的悲观预期下，需求端的短期扰动进一步加重了市场担忧。近期，花旗将东鹏饮料买入目标价从310.8港元下调至161.7港元，近乎腰斩。同时，花旗还将东鹏饮料今年和明年的盈利预测分别下调了10%和15%，原因是天气不利，可能影响二季度销量。与此同时，摩根士丹利将东鹏饮料的目标价从227港元降至195港元，2026年盈利预测下调13%。中金公司指出，4-5月中旬华东、华南地区多雨低温，6月全国大范围持续降雨，可能会影响东鹏饮料短期动销，将公司买入目标价下调至156元，同比降低19%。天气不利，需求承压的悲观预期下，创始人不喝自家饮料的谣言无异于雪上加霜，进一步冲击了市场对需求端的信心，毕竟企业的品牌信誉和市场口碑极易在碎片化谣言与情绪化攻击中快速损耗，直接冲击正常生产经营。当然，这类短期扰动随着警方通报落地、谣言澄清，市场情绪快速修复。6 月29日东鹏饮料A股股价涨停，6月30日再度上涨2.49%，同期港股也同步迎来修复。不过，拉长时间维度，东鹏饮料股价的下行压力并未根本消解截至6月30日收盘，东鹏饮料A股年内已经跌39.42%;H股自2月上市以来持续震荡走低，累计跌幅达到42.62%原因就在于市场对于上述增长速度与需求来源的深层疑问并未得到完全解答。",2026-08-16T09:18:37.382345+08:00
