stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/1335a525fef50f3a6ddcf72b2319ca79.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336730,2026-04-29,修訂憲章文件,2025年年度股东会之通函,1335a525fef50f3a6ddcf72b2319ca79,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/f4a7cad82cb5223e22e9bfc7c8f7b9f8.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336729,2026-04-29,修訂憲章文件,2025年年度股东会通告,f4a7cad82cb5223e22e9bfc7c8f7b9f8,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/f27e775d41fbbffe63ac7a5d14bb5338.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336728,2026-04-29,委任代表表格,将于2026年5月21日举行的2025年年度股东会适用的代表委任表格,f27e775d41fbbffe63ac7a5d14bb5338,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/886eda359ff64591caeb2f72b23da639.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336727,2026-04-29,季度業績,2026年第一季度报告,886eda359ff64591caeb2f72b23da639,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/ecaceed65d3f1a08c1174da053222e86.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336726,2026-04-29,海外監管公告-董事會/監事會決議,海外监管公告 - 第五届董事会第二十四次会议决议公告;第五届董事会独立董事专门会议第十一次会议决议,ecaceed65d3f1a08c1174da053222e86,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/3330f7acdbeda1b649c42d4bd488b5d3.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336725,2026-04-29,海外監管公告-其他,海外监管公告 - 关于续聘2026年度境内会计师事务所的公告,3330f7acdbeda1b649c42d4bd488b5d3,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/2ce0993e075e3516ffc6cb8649ad9892.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23209335,2026-04-25,其他,"埃斯顿:2025 Environmental, Social and Governance （ESG） Report",2ce0993e075e3516ffc6cb8649ad9892,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/adf50e882fe8b1c5adf3a7913d3d3512.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336734,2026-04-24,年報,2025年年报,adf50e882fe8b1c5adf3a7913d3d3512,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/def14d0911c7e0397e33a8d86a2d0fc7.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336733,2026-04-24,環境、社會及管治資料/報告,2025 环境、社会及治理（ESG）报告,def14d0911c7e0397e33a8d86a2d0fc7,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/e4b4b132575c8b99447f37da2b06d87c.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23336735,2026-04-17,董事會召開日期,董事会会议通告,e4b4b132575c8b99447f37da2b06d87c,HK.02715
