stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/603de8b8a8ee303a47efd33fe7b98aa4.pdf,佛山市海天调味食品股份有限公司,海天味业,21572809,2025-05-10,股东大会决议公告,海天味业:海天味业2024年年度股东大会决议公告,603de8b8a8ee303a47efd33fe7b98aa4,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/cb4566911f7fdc2fd3587285294f2774.pdf,佛山市海天调味食品股份有限公司,海天味业,21556514,2025-05-01,其他,海天味业:海天味业关于H股发行上市获得中国证监会备案的公告,cb4566911f7fdc2fd3587285294f2774,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/99cc7e3b9cbe5fedd8d9a8272605e95c.pdf,佛山市海天调味食品股份有限公司,海天味业,21530711,2025-04-29,投资理财,海天味业:海天味业投资理财进展公告,99cc7e3b9cbe5fedd8d9a8272605e95c,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/3cba9e097d7bef656771c8488d892eed.pdf,佛山市海天调味食品股份有限公司,海天味业,21530710,2025-04-29,一季度报告全文,海天味业:海天味业2025年第一季度报告,3cba9e097d7bef656771c8488d892eed,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/b68d3a39cc4fbe9c002064fb4629437d.pdf,佛山市海天调味食品股份有限公司,海天味业,21530708,2025-04-29,月度经营情况,海天味业:海天味业2025年第一季度主要经营数据公告,b68d3a39cc4fbe9c002064fb4629437d,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/1e0ab09220cddfe2e883d9e7a56821d1.pdf,佛山市海天调味食品股份有限公司,海天味业,21498222,2025-04-24,其他,海天味业:海天味业关于股东大会开设网络投票提示服务的公告,1e0ab09220cddfe2e883d9e7a56821d1,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/1ebee717e459c097a5f5ba9f3a51c960.pdf,佛山市海天调味食品股份有限公司,海天味业,21448989,2025-04-08,调研活动,海天味业:2024年度业绩说明会投资者关系活动记录表,1ebee717e459c097a5f5ba9f3a51c960,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/1fbb2a3bdc2f43de9f224635b6f39afe.pdf,佛山市海天调味食品股份有限公司,海天味业,21968465,2025-04-03,独立董事述职报告,海天味业:海天味业独立董事2024年度述职报告（张科春）,1fbb2a3bdc2f43de9f224635b6f39afe,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/fba4de281806b9549be29214431f21f6.pdf,佛山市海天调味食品股份有限公司,海天味业,21968463,2025-04-03,月度经营情况,海天味业:海天味业2024年度主要经营数据公告,fba4de281806b9549be29214431f21f6,603288
海天味业,http://stock.tianyancha.com/Announcement/eastmoney/d4581c34be386891d8782e37541dcc16.pdf,佛山市海天调味食品股份有限公司,海天味业,21968459,2025-04-03,审计机构变更,海天味业:海天味业续聘会计师事务所公告,d4581c34be386891d8782e37541dcc16,603288
