stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/a1ebd56295edca9febd40e8bfcdb5b92.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563656,2026-08-12,股权激励进展公告,埃斯顿:关于2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就的公告,a1ebd56295edca9febd40e8bfcdb5b92,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/969c499191c94e6e42ad78e1e7794c32.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563655,2026-08-12,法律意见书,埃斯顿:关于公司2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就、限制性股票第一个解除限售期解除限售条件成就、回购注销部分已获授但尚未解除限售的限制性股票及注销部分尚未行权的股票期权事项的法律意见书,969c499191c94e6e42ad78e1e7794c32,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/74e45ee4ec49859cb76ef0beb0dbd341.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563654,2026-08-12,限售股份上市流通,埃斯顿:关于2025年股票期权与限制性股票激励计划限制性股票第一个解除限售期解除限售条件成就的公告,74e45ee4ec49859cb76ef0beb0dbd341,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/cea896a3bf01badab22df519188b23b5.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563653,2026-08-12,其他,埃斯顿:关于回购注销部分已获授但尚未解除限售的限制性股票及注销部分尚未行权的股票期权的公告,cea896a3bf01badab22df519188b23b5,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/a906060438ca2bf917142e0bbd747851.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563652,2026-08-12,专项说明/独立意见,埃斯顿:董事会薪酬与考核委员会关于2025年股票期权与限制性股票激励计划相关事项的核查意见,a906060438ca2bf917142e0bbd747851,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/ee8cc41a07828d83caa2f6a3787bf6cf.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563651,2026-08-12,关联交易,埃斯顿:关于新增日常关联交易预计的公告,ee8cc41a07828d83caa2f6a3787bf6cf,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/646890f2df1cf01912b01a8cad30db25.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563650,2026-08-12,召开股东大会通知,埃斯顿:关于召开公司2026年第二次临时股东会的通知,646890f2df1cf01912b01a8cad30db25,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/35c2d2a1d2732962639a9cec0ada676b.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563649,2026-08-12,董事会决议公告,埃斯顿:第六届董事会独立董事专门会议第二次会议决议,35c2d2a1d2732962639a9cec0ada676b,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/2d8d1569d1dacb27bca7f2323dc42bb5.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563648,2026-08-12,董事会决议公告,埃斯顿:第六届董事会第三次会议决议公告,2d8d1569d1dacb27bca7f2323dc42bb5,002747
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/50a2adf8c53e520adc46c2d938e916b2.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563783,2026-08-11,海外監管公告-董事會/監事會決議,海外监管公告 - 第六届董事会第三次会议决议公告,50a2adf8c53e520adc46c2d938e916b2,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/9b3edabd05c34d2e1ce98668a2d4fa99.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563782,2026-08-11,海外監管公告-其他,海外监管公告 - 关于2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就的公告,9b3edabd05c34d2e1ce98668a2d4fa99,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/28c465a30b1909c418b0468fe2545f70.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563781,2026-08-11,海外監管公告-其他,海外监管公告 - 关于2025年股票期权与限制性股票激励计划限制性股票第一个解除限售期解除限售条件成就的公告,28c465a30b1909c418b0468fe2545f70,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/d6d24336d0b69b5052da1bd4789d9303.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563780,2026-08-11,海外監管公告-其他,海外监管公告 - 关于回购注销部分已获授但尚未解除限售的限制性股票及注销部分尚未行权的股票期权的公告,d6d24336d0b69b5052da1bd4789d9303,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/93993a6b30696506235778436e76d9db.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563779,2026-08-11,海外監管公告-業務發展最新情況,海外监管公告 - 关于新增日常关联交易预计的公告,93993a6b30696506235778436e76d9db,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/0903e10ca80d36bf66a0b7a9fb65b697.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563778,2026-08-11,海外監管公告-其他,海外监管公告 - 关于召开公司2026年第二次临时股东会的通知,0903e10ca80d36bf66a0b7a9fb65b697,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/10c9f49e3c40cf5465213648323290d2.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563777,2026-08-11,海外監管公告-其他,海外监管公告 - 北京市中伦律师事务所关于南京埃斯顿自动化股份有限公司2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就、限制性股票第一个解除限售期解除限售条件成就、回购注销部分已获授但尚未解除限售的限制性股票及注销部分尚未行权的股票期权事项的法律意见书,10c9f49e3c40cf5465213648323290d2,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/adb9f8ea737cf68af4187b37e205b58c.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563776,2026-08-11,海外監管公告-企業管治相關事宜,海外监管公告 - 第六届董事会独立董事专门会议第二次会议决议,adb9f8ea737cf68af4187b37e205b58c,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/17111f7110c56b561ff6f30cb6df1c72.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563775,2026-08-11,海外監管公告-其他,海外监管公告 - 董事会薪酬与考核委员会关于2025年股票期权与限制性股票激励计划相关事项的核查意见,17111f7110c56b561ff6f30cb6df1c72,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/aba7f294974a6b8375fe92215bad46bc.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563774,2026-08-11,關連交易,（1） 有关建议收购埃斯顿酷卓的关连交易 （2） 建议回购及注销部分根据2025年限制性股票计划授予但尚未解除限售的限制性股票及建议注销部分根据2025年股票期权计划授予但尚未行权的股票期权及 （3） 临时股东会通告,aba7f294974a6b8375fe92215bad46bc,HK.02715
埃斯顿,http://stock.tianyancha.com/Announcement/eastmoney/ca8394e9aca67f0473fe3a33516d8844.pdf,南京埃斯顿自动化股份有限公司,埃斯顿,23563773,2026-08-11,委任代表表格,将于2026年8月31日举行的临时股东会适用的代表委任表格,ca8394e9aca67f0473fe3a33516d8844,HK.02715
