stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/a00ef8661757d853a305d9cd4bb1b24f.pdf,珀莱雅化妆品股份有限公司,珀莱雅,22024816,2024-08-28,独立董事候选人声明,珀莱雅:独立董事候选人声明与承诺（葛伟军）,a00ef8661757d853a305d9cd4bb1b24f,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/903d01db375a9f73b04556e184b7719e.pdf,珀莱雅化妆品股份有限公司,珀莱雅,21406526,2024-08-28,独立董事提名人声明,珀莱雅:独立董事提名人声明与承诺（马冬明）,903d01db375a9f73b04556e184b7719e,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/cba90d7d699a76e8e3e86633c527eb75.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20774330,2024-08-28,法律意见书,珀莱雅:国浩律师（杭州）事务所关于珀莱雅化妆品股份有限公司2022年限制性股票激励计划回购价格调整及回购注销部分限制性股票之法律意见书,cba90d7d699a76e8e3e86633c527eb75,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/fb38a607f1f1550410b67f1b4f668a15.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20453977,2024-08-28,召开股东大会通知,珀莱雅:珀莱雅化妆品股份有限公司关于召开2024年第一次临时股东大会的通知,fb38a607f1f1550410b67f1b4f668a15,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/7dc36a090bfda53ebb50fd68a8cca179.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20453969,2024-08-28,募集资金使用情况报告,珀莱雅:珀莱雅化妆品股份有限公司关于公司2024年半年度募集资金存放与实际使用情况的专项报告,7dc36a090bfda53ebb50fd68a8cca179,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/74853cfd255f14c50896c8cdcab0e877.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20453967,2024-08-28,高管人员任职变动,珀莱雅:珀莱雅化妆品股份有限公司关于第三届监事会第十七次会议决议的公告,74853cfd255f14c50896c8cdcab0e877,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/406af17ae4c4e6a64cd02a5613311748.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20453966,2024-08-28,其他,珀莱雅:珀莱雅化妆品股份有限公司关于2024年度“提质增效重回报”行动方案进展的公告,406af17ae4c4e6a64cd02a5613311748,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/3181c2e7fb48eafeffef93f667399e6e.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20453964,2024-08-28,回购实施公告,珀莱雅:珀莱雅化妆品股份有限公司关于回购注销部分股权激励限制性股票的公告,3181c2e7fb48eafeffef93f667399e6e,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/b944c93a58bd1f5de25ffcaef5a532f0.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20107736,2024-07-02,股本变动,珀莱雅:珀莱雅化妆品股份有限公司可转债转股结果暨股份变动公告,b944c93a58bd1f5de25ffcaef5a532f0,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/2950a585e084ee4a980a4bde428dcf10.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20097050,2024-06-27,高管人员持股变动,珀莱雅:珀莱雅化妆品股份有限公司高级管理人员集中竞价减持股份结果公告,2950a585e084ee4a980a4bde428dcf10,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/21fae98917bf0149a16c3721506a9f42.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20094804,2024-06-26,其他,珀莱雅:珀莱雅化妆品股份有限公司公开发行A股可转换公司债券受托管理事务报告,21fae98917bf0149a16c3721506a9f42,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/bed16611572cdae7e12ceab0e3c328d5.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20082618,2024-06-19,分配方案实施,珀莱雅:珀莱雅化妆品股份有限公司2023年年度权益分派实施公告,bed16611572cdae7e12ceab0e3c328d5,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/34bc4bc524c544ffd17db7e0ac32f62b.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20082617,2024-06-19,法律意见书,珀莱雅:国浩律师（杭州）事务所关于珀莱雅化妆品股份有限公司差异化分红事项之专项法律意见书,34bc4bc524c544ffd17db7e0ac32f62b,603605
珀莱雅,http://stock.tianyancha.com/Announcement/eastmoney/05f77be111c7098eab80bfaa396e6a99.pdf,珀莱雅化妆品股份有限公司,珀莱雅,20082616,2024-06-19,分配预案,珀莱雅:珀莱雅化妆品股份有限公司关于2023年度权益分派调整可转债转股价格的公告,05f77be111c7098eab80bfaa396e6a99,603605
