title,time,url,source,summary,code,setcode,name
珀莱雅化妆品股份有限公司关于完成工商变更登记的公告,2026-08-04 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-04/603605_20260804_L3SR.pdf,上交所,"证券代码：603605       证券简称：珀莱雅      公告编号：2026-045 债券代码：113634       债券简称：珀莱转债 珀莱雅化妆品股份有限公司 关于完成工商变更登记的公告
  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
珀莱雅化妆品股份有限公司（以下简称“公司”）",603605,1,珀莱雅
珀莱雅化妆品股份有限公司关于股份回购进展公告,2026-08-04 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-04/603605_20260804_2G89.pdf,上交所,"证券代码：603605        证券简称：珀莱雅    公告编号：2026-044 债券代码：113634        债券简称：珀莱转债 珀莱雅化妆品股份有限公司 关于股份回购进展公告
  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。
重要内容提示：
  回购方案首次披露日",603605,1,珀莱雅
