open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
6.84,7.04,6.76,7.02,91802100.0,600029.SH,20230810,南方航空,NA,CNY
7.02,7.12,6.88,6.88,47415400.0,600029.SH,20230811,南方航空,NA,CNY
6.88,7.0,6.79,6.91,46413400.0,600029.SH,20230814,南方航空,NA,CNY
6.9,6.92,6.75,6.83,33604900.0,600029.SH,20230815,南方航空,NA,CNY
6.82,6.82,6.71,6.74,31870000.0,600029.SH,20230816,南方航空,NA,CNY
6.7,6.78,6.58,6.77,42825500.0,600029.SH,20230817,南方航空,NA,CNY
6.77,6.8,6.66,6.69,33087400.0,600029.SH,20230818,南方航空,NA,CNY
6.68,6.68,6.45,6.48,52511800.0,600029.SH,20230821,南方航空,NA,CNY
6.48,6.54,6.37,6.51,40899200.0,600029.SH,20230822,南方航空,NA,CNY
6.49,6.58,6.37,6.38,35105600.0,600029.SH,20230823,南方航空,NA,CNY
6.4,6.59,6.35,6.48,38360800.0,600029.SH,20230824,南方航空,NA,CNY
6.43,6.47,6.32,6.36,27737800.0,600029.SH,20230825,南方航空,NA,CNY
6.65,6.7,6.32,6.34,52904200.0,600029.SH,20230828,南方航空,NA,CNY
6.34,6.54,6.34,6.51,35006200.0,600029.SH,20230829,南方航空,NA,CNY
6.49,6.52,6.31,6.31,60314800.0,600029.SH,20230830,南方航空,NA,CNY
6.34,6.38,6.28,6.32,38573200.0,600029.SH,20230831,南方航空,NA,CNY
6.34,6.48,6.34,6.43,33254900.0,600029.SH,20230901,南方航空,NA,CNY
6.45,6.5,6.33,6.46,33318800.0,600029.SH,20230904,南方航空,NA,CNY
6.44,6.45,6.35,6.41,24046000.0,600029.SH,20230905,南方航空,NA,CNY
6.36,6.41,6.16,6.22,60397400.0,600029.SH,20230906,南方航空,NA,CNY
6.21,6.34,6.16,6.25,34666300.0,600029.SH,20230907,南方航空,NA,CNY
6.22,6.28,6.2,6.26,15095300.0,600029.SH,20230908,南方航空,NA,CNY
6.25,6.38,6.25,6.36,26290400.0,600029.SH,20230911,南方航空,NA,CNY
6.34,6.48,6.32,6.4,28288000.0,600029.SH,20230912,南方航空,NA,CNY
6.38,6.44,6.31,6.36,17245600.0,600029.SH,20230913,南方航空,NA,CNY
6.36,6.46,6.34,6.43,30917700.0,600029.SH,20230914,南方航空,NA,CNY
6.43,6.45,6.31,6.33,26908700.0,600029.SH,20230915,南方航空,NA,CNY
6.31,6.39,6.3,6.36,18844200.0,600029.SH,20230918,南方航空,NA,CNY
6.35,6.4,6.29,6.33,22663200.0,600029.SH,20230919,南方航空,NA,CNY
6.34,6.37,6.28,6.28,17065500.0,600029.SH,20230920,南方航空,NA,CNY
6.28,6.31,6.22,6.23,19405200.0,600029.SH,20230921,南方航空,NA,CNY
