open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
46.08,46.31,45.46,46.1,7731400.0,603288.SH,20230810,海天味业,NA,CNY
46.1,46.13,44.3,44.33,14626800.0,603288.SH,20230811,海天味业,NA,CNY
43.5,43.77,42.63,43.31,17442200.0,603288.SH,20230814,海天味业,NA,CNY
43.6,43.6,42.4,42.73,10364600.0,603288.SH,20230815,海天味业,NA,CNY
42.43,42.91,42.4,42.49,7427000.0,603288.SH,20230816,海天味业,NA,CNY
42.2,42.83,41.71,42.73,12749500.0,603288.SH,20230817,海天味业,NA,CNY
42.65,42.65,41.28,41.35,12081200.0,603288.SH,20230818,海天味业,NA,CNY
41.35,41.47,40.6,40.6,13034600.0,603288.SH,20230821,海天味业,NA,CNY
40.65,41.07,39.9,40.49,15421600.0,603288.SH,20230822,海天味业,NA,CNY
40.49,40.53,39.8,39.83,11035200.0,603288.SH,20230823,海天味业,NA,CNY
39.92,40.5,39.52,40.28,12865500.0,603288.SH,20230824,海天味业,NA,CNY
40.08,40.55,39.91,40.08,8887600.0,603288.SH,20230825,海天味业,NA,CNY
41.58,41.97,39.67,39.82,19643300.0,603288.SH,20230828,海天味业,NA,CNY
39.6,40.28,39.56,40.0,17942600.0,603288.SH,20230829,海天味业,NA,CNY
39.88,40.57,39.54,39.82,21186700.0,603288.SH,20230830,海天味业,NA,CNY
39.66,40.16,38.94,39.1,18711900.0,603288.SH,20230831,海天味业,NA,CNY
39.33,39.74,39.2,39.45,9439700.0,603288.SH,20230901,海天味业,NA,CNY
39.83,40.13,39.27,40.04,19567600.0,603288.SH,20230904,海天味业,NA,CNY
39.87,40.24,39.77,39.99,10026900.0,603288.SH,20230905,海天味业,NA,CNY
39.81,40.2,39.54,40.08,10398400.0,603288.SH,20230906,海天味业,NA,CNY
40.1,40.15,39.11,39.12,10045100.0,603288.SH,20230907,海天味业,NA,CNY
39.04,39.04,38.31,38.46,9449600.0,603288.SH,20230908,海天味业,NA,CNY
38.2,39.25,38.04,39.03,10171400.0,603288.SH,20230911,海天味业,NA,CNY
39.0,39.3,38.75,39.2,8264700.0,603288.SH,20230912,海天味业,NA,CNY
39.51,39.73,38.95,39.35,10987100.0,603288.SH,20230913,海天味业,NA,CNY
39.4,39.53,38.77,39.02,11021300.0,603288.SH,20230914,海天味业,NA,CNY
39.02,39.7,38.82,39.08,11883600.0,603288.SH,20230915,海天味业,NA,CNY
39.0,39.53,38.62,39.06,10700100.0,603288.SH,20230918,海天味业,NA,CNY
39.0,39.04,38.21,38.95,9861500.0,603288.SH,20230919,海天味业,NA,CNY
38.92,39.07,38.46,38.67,6903500.0,603288.SH,20230920,海天味业,NA,CNY
38.6,38.7,37.82,37.82,11249200.0,603288.SH,20230921,海天味业,NA,CNY
37.81,39.3,37.6,39.3,16075500.0,603288.SH,20230922,海天味业,NA,CNY
39.3,39.35,38.4,38.41,13009800.0,603288.SH,20230925,海天味业,NA,CNY
38.29,39.19,37.86,37.97,13193900.0,603288.SH,20230926,海天味业,NA,CNY
38.09,39.75,37.95,39.03,21636600.0,603288.SH,20230927,海天味业,NA,CNY
39.13,39.24,37.88,37.99,18750100.0,603288.SH,20230928,海天味业,NA,CNY
37.98,38.24,37.4,38.01,14104200.0,603288.SH,20231009,海天味业,NA,CNY
38.34,39.18,38.15,38.27,18470700.0,603288.SH,20231010,海天味业,NA,CNY
38.88,40.74,38.48,40.36,39870900.0,603288.SH,20231011,海天味业,NA,CNY
40.73,40.76,39.82,40.11,15821600.0,603288.SH,20231012,海天味业,NA,CNY
39.93,39.93,38.71,38.92,15188300.0,603288.SH,20231013,海天味业,NA,CNY
38.9,38.9,35.8,35.85,48140800.0,603288.SH,20231016,海天味业,NA,CNY
36.17,37.08,36.17,36.48,31784700.0,603288.SH,20231017,海天味业,NA,CNY
