ths_fore_np_fy1_stock,ths_fore_np_fy2_stock,ths_fore_np_fy3_stock,ths_fore_np_in12m_stock,ths_fore_np_yoy_stock,ths_fore_mbi_fy1_stock,ths_fore_mbi_fy2_stock,ths_fore_mbi_fy3_stock,ths_fore_mbi_yoy_stock,thscode,time,ths_pe_lyr_stock,ths_peg_lyr_stock,ths_pb_mrq_stock,ths_ps_lyr_stock,ths_dividend_rate_stock_stock,ths_per_lyr_stock
706903233.0909,6466706804.0909,9866488354.3636,4210126226.9594,-17.51420850748,200127714285.71,206042714285.71,217480250000.0,9.8058304174975,600029.SH,,,,,,,
,,,,,,,,,600029.SH,,108.89497630875,0.72340728483996,2.5180916515097,0.51204347015517,,110.60422140888
