stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/0f10aa2e426d373934192c14489d21e6.pdf,有友食品股份有限公司,有友食品,22585262,2025-10-31,管理办法/制度,有友食品:董事、高级管理人员薪酬管理制度,0f10aa2e426d373934192c14489d21e6,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/c90d36c245fc97b86ea1e6a5cb9eef50.pdf,有友食品股份有限公司,有友食品,22585261,2025-10-31,公司章程修订,有友食品:有友食品关于取消监事会暨修订《公司章程》及修订、制定和废止部分治理制度的公告,c90d36c245fc97b86ea1e6a5cb9eef50,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/ecc4e3a3aa8092b98dc3dc2c9fb56368.pdf,有友食品股份有限公司,有友食品,22585260,2025-10-31,管理办法/制度,有友食品:董事及高级管理人员持股及变动管理办法,ecc4e3a3aa8092b98dc3dc2c9fb56368,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/cf7da91dc35a669a4166346b70f125f1.pdf,有友食品股份有限公司,有友食品,22521318,2025-10-24,投资理财,有友食品:有友食品关于使用闲置募集资金进行现金管理的公告,cf7da91dc35a669a4166346b70f125f1,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/f66544e6e1ad401c0ccc1e3d3d99d9a7.pdf,有友食品股份有限公司,有友食品,22521317,2025-10-24,委托（受托）事项,有友食品:有友食品关于使用自有资金进行委托理财的公告,f66544e6e1ad401c0ccc1e3d3d99d9a7,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/1edcc6ec601bf4253aadb7a0966f4ef7.pdf,有友食品股份有限公司,有友食品,22499326,2025-10-17,投资理财,有友食品:有友食品关于使用自有资金购买理财产品的公告,1edcc6ec601bf4253aadb7a0966f4ef7,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/e14e6dd26426478de2b7983f1393cefd.pdf,有友食品股份有限公司,有友食品,22499325,2025-10-17,投资理财,有友食品:有友食品关于使用暂时闲置募集资金购买理财产品到期赎回的公告,e14e6dd26426478de2b7983f1393cefd,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/80bceb301cfb69d7d2b13777b3b05f19.pdf,有友食品股份有限公司,有友食品,22495481,2025-10-16,高管人员任职变动,有友食品:有友食品第四届董事会第十五次会议决议公告,80bceb301cfb69d7d2b13777b3b05f19,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/ceeb1251f98a56e0caafbac3b43ac121.pdf,有友食品股份有限公司,有友食品,22495480,2025-10-16,高管人员任职变动,有友食品:有友食品关于聘任董事会秘书及证券事务代表的公告,ceeb1251f98a56e0caafbac3b43ac121,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/e9b8abb5b1e38e6232228f91a9a7b160.pdf,有友食品股份有限公司,有友食品,22493882,2025-10-15,投资理财,有友食品:关于使用自有资金购买理财产品到期赎回的公告,e9b8abb5b1e38e6232228f91a9a7b160,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/7c072fffabd275558509d42f62ec6681.pdf,有友食品股份有限公司,有友食品,22456937,2025-10-01,投资理财,有友食品:关于使用自有资金购买理财产品到期赎回的公告,7c072fffabd275558509d42f62ec6681,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/a509ef30fc6a25e5432158410c39eb0f.pdf,有友食品股份有限公司,有友食品,22445340,2025-09-27,投资理财,有友食品:关于使用自有资金购买理财产品到期赎回并继续购买理财产品的公告,a509ef30fc6a25e5432158410c39eb0f,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/0fddc4aa062e509def7a3193ece296e1.pdf,有友食品股份有限公司,有友食品,22445339,2025-09-27,投资理财,有友食品:关于使用暂时闲置募集资金购买理财产品到期赎回并继续购买理财产品的公告,0fddc4aa062e509def7a3193ece296e1,603697
有友食品,http://stock.tianyancha.com/Announcement/eastmoney/39849659b32f002ce26ad1ee605ecc75.pdf,有友食品股份有限公司,有友食品,22445338,2025-09-27,投资理财,有友食品:关于使用自有资金购买理财产品部分赎回并继续购买理财产品的公告,39849659b32f002ce26ad1ee605ecc75,603697
