vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪深300指数 2026年8月14日 开盘价 最高价 最低价 收盘价,1,指数实时行情,,,"|指数名称|指数代码|交易时间|交易状态|最新(点)|开盘(点)|涨跌(点)|涨跌幅(%)|振幅(%)|最高(点)|最低(点)|昨收(点)|总成交量|成交额|换手率(%)|量比|委比（%）|委差|上涨家数|平盘家数|下跌家数|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|沪深300|399300|2026-08-14 15:00|交易结束|4665.88|4672.98|1.93|0.04|0.85|4676.71|4637.13|4663.95|1.78亿手|5497.70亿元|0.0|0.84|0.0|0|None|None|None|
|沪深300|000300|2026-08-14 15:00|交易结束|4665.88|4672.98|1.93|0.04|0.85|4676.71|4637.13|4663.95|1.78亿手|5497.70亿元|0.53|0.84|1.63|267085|108|6|186|",2026-08-14T21:59:28.304289+08:00
gildata,FinQuery,沪深300指数 2026年8月14日 开盘价 最高价 最低价 收盘价,2,指数日行情,,,"|指数名称|指数代码|交易日|收盘价(点)|昨收盘(点)|今开盘(点)|最高价(点)|最低价(点)|涨跌(点)|涨跌幅(%)|成交量(万股)|成交额(亿元)|指数市值(亿元)|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|沪深300|000300|2026-08-14|4665.88|4663.95|4672.98|4676.71|4637.13|1.93|0.04|1784306.96|5497.7|265014.97|
|沪深300|399300|2026-08-14|4665.88|4663.95|4672.98|4676.71|4637.13|1.93|0.04|1784306.96|5497.7||",2026-08-14T21:59:28.304289+08:00
