title,time,url,source,summary,code,setcode,name
南方航空2026年7月主要运营数据公告,2026-08-15 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-15/600029_20260815_AWJ9.pdf,上交所,"证券代码：600029  证券简称：南方航空  公告编号：临 2026-050 中国南方航空股份有限公司 2026 年 7 月主要运营数据公告 本公司董事会及全体董事保证本公告内容不存在任何虚假 记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 2026 年 7 月，中国南方航空股份有限公司及所属子公司（以下简称""本集团""）客运运力投入（按可利用座公里计）同比上升 4",600029,1,南方航空
南方航空H股公告-董事会召开日期,2026-08-15 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-15/600029_20260815_5OVH.pdf,上交所,香港交易及結算所有限公司及香港聯合交易所有限公司對本公告的內容概不負責，對其準確性或完整性亦不發表任何聲明，並明確表示，概不對因本公告全部或任何部份內容而產生或因倚賴該等內容而引致的任何損失承擔任何責任。 （在中華人民共和國註冊成立的股份有限公司） （股份代號： 1055） 董事會召開日期 中國南方航空股份有限公司（「本公司」）董事會（「董事會」）茲通告謹定於2026年8月28日（星期五）舉行董事,600029,1,南方航空
南方航空关于向特定对象发行A股股票申请获得上海证券交易所审核通过的公告,2026-08-14 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-14/600029_20260814_NETY.pdf,上交所,"证券代码：600029  证券简称：南方航空  公告编号：临 2026-049 中国南方航空股份有限公司 关于向特定对象发行 A股股票申请获得 上海证券交易所审核通过的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假 记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 中国南方航空股份有限公司（以下简称""公司""）于近日收到上海证券交易所出具的《关于中国南方航空股",600029,1,南方航空
