title,time,url,source,summary,code,setcode,name
牧原股份：2026年半年度报告摘要,2026-08-21 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-21/fcaaa81f-33d3-415b-b648-1ff9023d1946.PDF,深交所,证券代码：002714         证券简称：牧原股份      公告编号：2026-070 债券代码：127045         债券简称：牧原转债 牧原食品集团股份有限公司 2026 年半年度报告摘要 一、重要提示 本半年度报告摘要来自半年度报告全文，为全面了解本公司的经营成果、财务状况及未来发展规划，投资者应当到证监会指定媒体仔细阅读半年度报告全文。 所有董事均已出席了审议本报告的董事,002714,0,牧原股份
牧原股份：关于2026年度增加日常关联交易的公告,2026-08-21 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-21/eec7847c-7660-4e20-b1dc-295a678b890d.PDF,深交所,"证券代码：002714      证券简称：牧原股份     公告编号：2026-071 债券代码：127045      债券简称：牧原转债 牧原食品集团股份有限公司 关于 2026 年度增加日常关联交易的公告 
  本公司及董事会全体成员保证信息披露的真实性、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 
一、关联交易基本情况 （一）关联交易概述 牧原食品集团股份有限公司（以下简称""公司""",002714,0,牧原股份
牧原股份：2026年半年度报告,2026-08-21 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-21/449d1797-a539-407e-9a8d-f049d7727aab.PDF,深交所,"邢台珑原新能源有限公司   其他关联方，本公司之参股子公司南阳龙原新能源科技有限公司持股 100.00%。  
  西峡县产投食品销售有限公司   其他关联方，牧原实业之全资子公司河南省聚爱数字科技有限公司之参股子公司南阳产投食材销售有限公司持股60.00%。  
  南阳市宛城区产投食品销售有限公司   其他关联方，牧原实业之全资子公司河南省聚爱数字科技有限公司之参股子公司南阳产投食材销售有限公",002714,0,牧原股份
牧原股份：第五届董事会第十八次会议决议公告,2026-08-21 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-21/ca6c5fad-9d08-4e76-9a5d-ebe1cc5a8e8b.PDF,深交所,《2026年半年度报告》全文详见巨潮资讯网（www.cninfo.com.cn），《2026年半年度报告摘要》详见巨潮资讯网（www.cninfo.com.cn）及《证券时报》《中国证券报》《上海证券报》《证券日报》。 本议案已经审计委员会审议通过。 二、会议以 9票同意，0票反对，0票弃权的表决结果审议通过了《关于授权 HKEX IAP账户注册的议案》。 三、会议以 9票同意，0票反对，0票弃权,002714,0,牧原股份
牧原股份：可转换公司债券2026年付息的公告,2026-08-11 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-11/e8c7e9de-0901-493f-a749-bb0ea3ad4be3.PDF,深交所,"证券代码：002714      证券简称：牧原股份      公告编号：2026-068 债券代码：127045      债券简称：牧原转债 牧原食品集团股份有限公司 可转换公司债券 2026 年付息的公告 
  本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 
特别提示： 1、牧原转债将于 2026年 8月 17日按面值支付第五年利息，每 10",002714,0,牧原股份
