title,time,url,source,summary,code,setcode,name
埃斯顿：关于2025年股票期权与限制性股票激励计划限制性股票第一个解除限售期解除限售条件成就的公告,2026-08-12 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/b4317ee1-96d9-4776-8e6e-8160d09f2c6b.PDF,深交所,"2、北京市中伦律师事务所关于南京埃斯顿自动化股份有限公司 2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就、限制性股票第一个解除限售期解除限售条件成就、回购注销部分已获授但尚未解除限售的限制性股票及注销部分尚未行权的股票期权事项的法律意见书。 特此公告。 南京埃斯顿自动化股份有限公司 董事会 2026年 8月 12日 南京埃斯顿自动化股份有限公司（以下简称""公司""）于 202",002747,0,埃斯顿
埃斯顿：关于新增日常关联交易预计的公告,2026-08-12 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/4acf9a16-62bd-4aa6-aea2-4ed654c23f4b.PDF,深交所,"股票代码：002747     股票简称：埃斯顿    公告编号：2026-056号 南京埃斯顿自动化股份有限公司 关于新增日常关联交易预计的公告 
  本公司及董事会全体成员保证信息披露的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。 
一、新增预计日常关联交易基本情况 （一）日常关联交易概述 1、日常关联交易事项 南京埃斯顿自动化股份有限公司（以下简称""公司""、""埃斯顿""）因生产 经营",002747,0,埃斯顿
埃斯顿：关于召开公司2026年第二次临时股东会的通知,2026-08-12 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/ca3bfac3-5224-4226-9bf6-8f194dc67c3d.PDF,深交所,附件二： 南京埃斯顿自动化股份有限公司 股东会参会回执 截至 2026年 8月 26日，本单位（个人）持有埃斯顿（代码：002747）股票 股，拟参加公司 2026年第二次临时股东会。 股东账户： 股东单位名称或姓名（签字/盖章）： 出席人姓名： 身份证号码： 联系电话： 年  月  日 附件三： 南京埃斯顿自动化股份有限公司 2026年第二次临时股东会授权委托书 南京埃斯顿自动化股份有限公司： ,002747,0,埃斯顿
埃斯顿：关于2025年股票期权与限制性股票激励计划股票期权第一个行权期行权条件成就的公告,2026-08-12 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/32e723b6-a0be-4b34-a696-20b59e28b51e.PDF,深交所,"股票代码：002747     股票简称：埃斯顿     公告编号：2026-053号 南京埃斯顿自动化股份有限公司 关于2025年股票期权与限制性股票激励计划股票期权第一个行 权期行权条件成就的公告 
  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 
特别提示： 1、2025 年股票期权与限制性股票激励计划（以下简称""本次激励计划""） 股票期权",002747,0,埃斯顿
埃斯顿：第六届董事会独立董事专门会议第二次会议决议,2026-08-12 00:00:00,http://disc.static.szse.cn/disc/disk03/finalpage/2026-08-12/6e3a84fa-777a-40a8-948c-89a42e5ccbf4.PDF,深交所,"南京埃斯顿自动化股份有限公司 第六届董事会独立董事专门会议第二次会议决议 南京埃斯顿自动化股份有限公司（以下简称""公司""）第六届董事会独立董事专门会议第二次会议通知于 2026 年 8月 7日以电话、邮件等方式发出，会议于 2026 年 8月 11 日以通讯表决方式召开。会议应出席独立董事 3人，实际出席独立董事 3人，全体独立董事共同推举本次会议由韩小芳女士主持。本次会议的召开符合《公司法》《上",002747,0,埃斯顿
