title,time,url,source,summary,code,setcode,name
恒力石化2026年半年度报告,2026-08-20 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-20/600346_20260820_9IN7.pdf,上交所,"公司成立于 1999 年 3 月 9日，公司股票于 2001 年 8月 20 日在上海证券交易所挂牌交易，股票代码：600346，现股票简称""恒力石化""。公司法人统一社会信用代码为 912102001185762674，公司注册地：辽宁省大连市长兴岛临港工业区长松路 298 号OSBL项目-工务办公楼，法定代表人：范红卫。公司现有注册资本为人民币7,039,099,786.00 元，总股本为 7,",600346,1,恒力石化
恒力石化2026年半年度主要经营数据公告,2026-08-20 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-20/600346_20260820_NZE6.pdf,上交所,"恒力石化股份有限公司（以下简称""公司""）根据《上海证券交易所上市公司自律监管指引第 3 号行业信息披露：第十三号——化工》要求，现将公司 2026 年半年度主要经营数据披露如下： 一、主要产品的产量、销量及收入实现情况 一、主要产品的产量、销量及收入实现情况(0-3) 
  主要产品  2026 年 1-6 月产量（万吨）  2026 年 1-6 月销量（万吨）  2026 年 1-6 月营业收入",600346,1,恒力石化
恒力石化2026年半年度报告摘要,2026-08-20 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-20/600346_20260820_V1YU.pdf,上交所,公司代码：600346                                  公司简称：恒力石化恒力石化股份有限公司 2026 年半年度报告摘要 第一节 重要提示 1.1 本半年度报告摘要来自半年度报告全文，为全面了解本公司的经营成果、财务状况及未来发展规划，投资者应当到 www.sse.com.cn网站仔细阅读半年度报告全文。 1.2  本公司董事会及董事、高级管理人员保证半年度报告,600346,1,恒力石化
恒力石化关于2025年度第二期科技创新债券兑付完成的公告,2026-08-20 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-20/600346_20260820_797K.pdf,上交所,"恒力石化股份有限公司 证券代码：600346      证券简称：恒力石化     公告编号：2026-041 恒力石化股份有限公司 关于2025年度第二期科技创新债券兑付完成的公告 
  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 
恒力石化股份有限公司（以下简称""公司""）于2025年8月19日在全国银行间 市",600346,1,恒力石化
恒力石化第十届董事会第七次会议决议公告,2026-08-20 00:00:00,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-08-20/600346_20260820_KM7Q.pdf,上交所,"恒力石化股份有限公司 证券代码：600346      证券简称：恒力石化     公告编号：2026-039 恒力石化股份有限公司 第十届董事会第七次会议决议公告 
  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 
恒力石化股份有限公司（以下简称""公司""）第十届董事会第七次会议（以下简称""本次会议""）于 202",600346,1,恒力石化
