vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,2026年半年报净利润同比增长超过20%的食品饮料行业公司,1,智能选股,,,"智能选股工具共筛选出 4 个符合条件标的，以下列出前 4 条
|证券代码|证券简称|归属母公司股东的净利润(同比增长率)(%)<[日期]:20260630>|行业名称|收盘价(元)<[日期]:20260814><[复权方式]:前复权>|涨跌幅(%)<[日期]:20260814><[复权方式]:前复权>|涨跌(元)<[日期]:20260814><[复权方式]:前复权>|最高价(元)<[日期]:20260814><[复权方式]:前复权>|最低价(元)<[日期]:20260814><[复权方式]:前复权>|换手率(%)<[日期]:20260814>|成交量(股)<[日期]:20260814>|成交额(元)<[日期]:20260814>|最新股息率(%)<[日期]:20260814>|总市值(亿元)<[日期]:20260814>|流通市值(元)<[日期]:20260814>|
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
|605499|东鹏饮料|20.72|食品饮料-饮料乳品-软饮料|122.93|-2.41|-3.04|126.26|122.58|1.18|7981009.0|988202129.0|3.13|902.55|89001173877.98|
|920429|康比特|56.83|食品饮料-食品加工-保健品|9.19|-2.55|-0.24|9.44|9.14|1.06|1199880.0|11105738.33|1.06|11.44|1043068593.29|
|002568|百润股份|23.08|食品饮料-非白酒-其他酒类|18.99|-3.51|-0.69|19.7|18.92|1.85|14132314.0|270998973.14|1.57|197.8|14472441003.69|
|603711|香飘飘|111.15|食品饮料-饮料乳品-软饮料|11.72|-3.54|-0.43|12.15|11.62|2.05|8465647.0|99685678.0|0.6|48.39|4838884452.0|",2026-08-15T21:27:49.228267+08:00
