open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
41.71,42.0,41.29,41.93,13439600.0,002714.SZ,20230814,牧原股份,NA,CNY
41.88,41.98,41.44,41.76,9130200.0,002714.SZ,20230815,牧原股份,NA,CNY
41.5,41.8,41.18,41.22,9932400.0,002714.SZ,20230816,牧原股份,NA,CNY
41.0,41.6,40.72,41.57,11586400.0,002714.SZ,20230817,牧原股份,NA,CNY
41.58,41.69,41.0,41.01,8147800.0,002714.SZ,20230818,牧原股份,NA,CNY
41.01,41.03,40.08,40.08,14072900.0,002714.SZ,20230821,牧原股份,NA,CNY
40.2,40.47,39.66,40.08,12879300.0,002714.SZ,20230822,牧原股份,NA,CNY
40.08,40.29,39.75,39.77,10996900.0,002714.SZ,20230823,牧原股份,NA,CNY
39.87,40.35,39.1,40.18,14533100.0,002714.SZ,20230824,牧原股份,NA,CNY
40.2,41.57,40.2,40.79,21371600.0,002714.SZ,20230825,牧原股份,NA,CNY
42.4,42.69,40.6,40.87,23037400.0,002714.SZ,20230828,牧原股份,NA,CNY
40.83,41.35,40.41,41.14,14430000.0,002714.SZ,20230829,牧原股份,NA,CNY
41.14,41.39,40.75,40.75,12113800.0,002714.SZ,20230830,牧原股份,NA,CNY
40.8,40.97,40.52,40.58,8537600.0,002714.SZ,20230831,牧原股份,NA,CNY
40.8,40.93,40.56,40.88,7596100.0,002714.SZ,20230901,牧原股份,NA,CNY
40.95,40.98,40.43,40.95,14897500.0,002714.SZ,20230904,牧原股份,NA,CNY
40.8,40.88,40.58,40.77,7791700.0,002714.SZ,20230905,牧原股份,NA,CNY
40.77,40.87,40.56,40.67,7810000.0,002714.SZ,20230906,牧原股份,NA,CNY
40.66,40.9,40.25,40.26,11184000.0,002714.SZ,20230907,牧原股份,NA,CNY
40.05,40.19,39.82,40.1,7458800.0,002714.SZ,20230908,牧原股份,NA,CNY
40.1,40.67,40.1,40.64,10960100.0,002714.SZ,20230911,牧原股份,NA,CNY
40.68,41.5,40.55,41.14,19156900.0,002714.SZ,20230912,牧原股份,NA,CNY
41.15,41.3,40.84,40.97,8717100.0,002714.SZ,20230913,牧原股份,NA,CNY
