open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
39.17,39.44,38.78,39.38,13439600.0,002714.SZ,20230814,牧原股份,NA,CNY
39.33,39.42,38.92,39.22,9130200.0,002714.SZ,20230815,牧原股份,NA,CNY
38.97,39.26,38.67,38.71,9932400.0,002714.SZ,20230816,牧原股份,NA,CNY
38.5,39.07,38.24,39.04,11586400.0,002714.SZ,20230817,牧原股份,NA,CNY
39.05,39.15,38.5,38.51,8147800.0,002714.SZ,20230818,牧原股份,NA,CNY
38.51,38.53,37.64,37.64,14072900.0,002714.SZ,20230821,牧原股份,NA,CNY
37.75,38.01,37.25,37.64,12879300.0,002714.SZ,20230822,牧原股份,NA,CNY
37.64,37.84,37.33,37.35,10996900.0,002714.SZ,20230823,牧原股份,NA,CNY
37.44,37.89,36.72,37.73,14533100.0,002714.SZ,20230824,牧原股份,NA,CNY
37.75,39.04,37.75,38.31,21371600.0,002714.SZ,20230825,牧原股份,NA,CNY
39.82,40.09,38.13,38.38,23037400.0,002714.SZ,20230828,牧原股份,NA,CNY
38.34,38.83,37.95,38.64,14430000.0,002714.SZ,20230829,牧原股份,NA,CNY
38.64,38.87,38.27,38.27,12113800.0,002714.SZ,20230830,牧原股份,NA,CNY
38.32,38.48,38.05,38.11,8537600.0,002714.SZ,20230831,牧原股份,NA,CNY
38.32,38.44,38.09,38.39,7596100.0,002714.SZ,20230901,牧原股份,NA,CNY
38.46,38.49,37.97,38.46,14897500.0,002714.SZ,20230904,牧原股份,NA,CNY
38.32,38.39,38.11,38.29,7791700.0,002714.SZ,20230905,牧原股份,NA,CNY
38.29,38.38,38.09,38.19,7810000.0,002714.SZ,20230906,牧原股份,NA,CNY
38.19,38.41,37.8,37.81,11184000.0,002714.SZ,20230907,牧原股份,NA,CNY
37.61,37.74,37.4,37.66,7458800.0,002714.SZ,20230908,牧原股份,NA,CNY
37.66,38.19,37.66,38.17,10960100.0,002714.SZ,20230911,牧原股份,NA,CNY
38.2,38.97,38.08,38.64,19156900.0,002714.SZ,20230912,牧原股份,NA,CNY
38.65,38.79,38.35,38.48,8717100.0,002714.SZ,20230913,牧原股份,NA,CNY
38.69,38.72,38.05,38.26,7513000.0,002714.SZ,20230914,牧原股份,NA,CNY
38.22,38.53,37.89,38.02,9025900.0,002714.SZ,20230915,牧原股份,NA,CNY
38.04,38.19,37.76,38.05,10407900.0,002714.SZ,20230918,牧原股份,NA,CNY
38.06,38.28,37.79,37.98,8423000.0,002714.SZ,20230919,牧原股份,NA,CNY
38.11,38.36,37.86,37.96,13232300.0,002714.SZ,20230920,牧原股份,NA,CNY
37.94,38.01,37.1,37.1,15693200.0,002714.SZ,20230921,牧原股份,NA,CNY
37.1,37.44,36.78,37.39,14535800.0,002714.SZ,20230922,牧原股份,NA,CNY
37.54,37.54,37.14,37.39,9564600.0,002714.SZ,20230925,牧原股份,NA,CNY
37.27,37.41,37.16,37.3,6760500.0,002714.SZ,20230926,牧原股份,NA,CNY
37.29,37.45,37.06,37.28,9816100.0,002714.SZ,20230927,牧原股份,NA,CNY
37.28,37.38,35.58,35.58,46648100.0,002714.SZ,20230928,牧原股份,NA,CNY
35.25,35.25,32.39,32.87,64893400.0,002714.SZ,20231009,牧原股份,NA,CNY
32.87,34.18,32.87,33.84,37272100.0,002714.SZ,20231010,牧原股份,NA,CNY
33.9,34.36,33.37,33.48,19826800.0,002714.SZ,20231011,牧原股份,NA,CNY
33.8,34.05,33.36,33.85,18535700.0,002714.SZ,20231012,牧原股份,NA,CNY
33.65,34.15,33.53,33.82,14516800.0,002714.SZ,20231013,牧原股份,NA,CNY
33.83,34.02,33.44,33.5,13951700.0,002714.SZ,20231016,牧原股份,NA,CNY
33.49,33.67,33.3,33.61,9362700.0,002714.SZ,20231017,牧原股份,NA,CNY
33.62,33.66,32.94,33.08,16882000.0,002714.SZ,20231018,牧原股份,NA,CNY
32.94,32.94,29.77,30.19,89348700.0,002714.SZ,20231019,牧原股份,NA,CNY
30.05,30.75,29.53,29.71,41861700.0,002714.SZ,20231020,牧原股份,NA,CNY
29.59,30.14,29.27,29.71,29828100.0,002714.SZ,20231023,牧原股份,NA,CNY
29.73,30.15,29.58,29.82,27124100.0,002714.SZ,20231024,牧原股份,NA,CNY
30.76,31.79,30.55,31.66,54734500.0,002714.SZ,20231025,牧原股份,NA,CNY
31.66,32.76,31.37,32.25,45785700.0,002714.SZ,20231026,牧原股份,NA,CNY
32.26,34.09,31.96,33.95,50478100.0,002714.SZ,20231027,牧原股份,NA,CNY
33.81,35.55,33.67,35.51,46181500.0,002714.SZ,20231030,牧原股份,NA,CNY
35.58,35.64,34.75,35.46,29489100.0,002714.SZ,20231031,牧原股份,NA,CNY
35.26,36.03,35.13,35.56,23626200.0,002714.SZ,20231101,牧原股份,NA,CNY
35.92,36.4,35.45,35.5,22267700.0,002714.SZ,20231102,牧原股份,NA,CNY
35.5,36.05,35.1,35.88,29361800.0,002714.SZ,20231103,牧原股份,NA,CNY
35.88,35.88,34.56,35.22,31378900.0,002714.SZ,20231106,牧原股份,NA,CNY
35.07,35.39,34.75,35.04,20139900.0,002714.SZ,20231107,牧原股份,NA,CNY
35.0,35.15,34.56,34.81,15859200.0,002714.SZ,20231108,牧原股份,NA,CNY
34.8,35.31,34.58,34.95,13718500.0,002714.SZ,20231109,牧原股份,NA,CNY
34.94,35.32,34.67,35.13,15852100.0,002714.SZ,20231110,牧原股份,NA,CNY
35.24,35.26,34.47,35.18,18700400.0,002714.SZ,20231113,牧原股份,NA,CNY
35.17,35.56,34.98,35.19,12584800.0,002714.SZ,20231114,牧原股份,NA,CNY
35.19,35.49,34.94,35.18,12577000.0,002714.SZ,20231115,牧原股份,NA,CNY
35.18,35.35,34.84,34.86,9529000.0,002714.SZ,20231116,牧原股份,NA,CNY
34.76,34.98,34.58,34.7,10533900.0,002714.SZ,20231117,牧原股份,NA,CNY
34.71,35.99,34.71,35.8,31900100.0,002714.SZ,20231120,牧原股份,NA,CNY
35.84,36.47,35.71,35.95,25437400.0,002714.SZ,20231121,牧原股份,NA,CNY
35.68,36.72,35.68,36.2,23930400.0,002714.SZ,20231122,牧原股份,NA,CNY
36.25,36.49,35.87,36.15,14034500.0,002714.SZ,20231123,牧原股份,NA,CNY
36.11,36.8,35.92,36.57,23583600.0,002714.SZ,20231124,牧原股份,NA,CNY
36.63,37.36,36.56,37.01,28806100.0,002714.SZ,20231127,牧原股份,NA,CNY
36.99,37.0,36.21,36.42,18399400.0,002714.SZ,20231128,牧原股份,NA,CNY
36.07,36.74,36.07,36.47,16507300.0,002714.SZ,20231129,牧原股份,NA,CNY
36.63,36.8,36.4,36.7,12827300.0,002714.SZ,20231130,牧原股份,NA,CNY
36.7,36.7,36.17,36.23,13105200.0,002714.SZ,20231201,牧原股份,NA,CNY
36.16,37.89,35.76,37.48,40882700.0,002714.SZ,20231204,牧原股份,NA,CNY
37.76,38.08,36.88,36.91,25336500.0,002714.SZ,20231205,牧原股份,NA,CNY
36.8,38.5,36.63,38.16,36832000.0,002714.SZ,20231206,牧原股份,NA,CNY
37.97,38.56,37.68,38.39,27847300.0,002714.SZ,20231207,牧原股份,NA,CNY
38.41,38.62,37.61,37.66,21196700.0,002714.SZ,20231208,牧原股份,NA,CNY
37.47,38.41,37.11,38.26,18132500.0,002714.SZ,20231211,牧原股份,NA,CNY
38.26,38.39,37.57,38.01,11476800.0,002714.SZ,20231212,牧原股份,NA,CNY
37.98,38.12,37.46,37.56,14786400.0,002714.SZ,20231213,牧原股份,NA,CNY
37.83,37.93,35.88,37.07,29212800.0,002714.SZ,20231214,牧原股份,NA,CNY
37.14,37.26,36.53,36.99,15303200.0,002714.SZ,20231215,牧原股份,NA,CNY
36.91,37.88,36.73,37.54,17017000.0,002714.SZ,20231218,牧原股份,NA,CNY
37.38,37.63,36.96,37.39,9682500.0,002714.SZ,20231219,牧原股份,NA,CNY
37.4,37.53,36.65,36.81,12842400.0,002714.SZ,20231220,牧原股份,NA,CNY
36.64,37.26,36.08,37.11,16839400.0,002714.SZ,20231221,牧原股份,NA,CNY
37.1,37.84,36.89,37.48,15904100.0,002714.SZ,20231222,牧原股份,NA,CNY
37.47,37.61,36.64,37.26,12251800.0,002714.SZ,20231225,牧原股份,NA,CNY
37.11,37.38,36.91,37.06,9234600.0,002714.SZ,20231226,牧原股份,NA,CNY
37.1,38.5,37.1,38.49,31647000.0,002714.SZ,20231227,牧原股份,NA,CNY
38.48,38.58,38.05,38.3,18077900.0,002714.SZ,20231228,牧原股份,NA,CNY
38.32,39.12,38.13,38.67,21017100.0,002714.SZ,20231229,牧原股份,NA,CNY
38.67,39.31,38.41,38.97,17324200.0,002714.SZ,20240102,牧原股份,NA,CNY
38.97,39.49,38.29,38.57,15142400.0,002714.SZ,20240103,牧原股份,NA,CNY
38.41,38.68,38.17,38.47,13103600.0,002714.SZ,20240104,牧原股份,NA,CNY
38.5,38.5,37.75,37.98,16109000.0,002714.SZ,20240105,牧原股份,NA,CNY
37.94,38.17,36.69,36.69,25356500.0,002714.SZ,20240108,牧原股份,NA,CNY
36.68,36.79,36.25,36.3,17449100.0,002714.SZ,20240109,牧原股份,NA,CNY
36.28,36.48,33.1,34.49,60063900.0,002714.SZ,20240110,牧原股份,NA,CNY
34.27,35.65,34.27,34.67,38506900.0,002714.SZ,20240111,牧原股份,NA,CNY
34.52,35.79,34.14,35.41,23938700.0,002714.SZ,20240112,牧原股份,NA,CNY
35.24,35.8,34.7,34.78,18748200.0,002714.SZ,20240115,牧原股份,NA,CNY
34.61,35.49,34.61,35.28,20395800.0,002714.SZ,20240116,牧原股份,NA,CNY
35.17,35.83,34.49,34.5,19078600.0,002714.SZ,20240117,牧原股份,NA,CNY
34.42,35.02,33.52,34.86,25548300.0,002714.SZ,20240118,牧原股份,NA,CNY
34.84,35.11,34.28,34.49,16137200.0,002714.SZ,20240119,牧原股份,NA,CNY
34.54,34.65,33.34,33.68,22251900.0,002714.SZ,20240122,牧原股份,NA,CNY
33.58,33.9,33.25,33.65,16702900.0,002714.SZ,20240123,牧原股份,NA,CNY
34.02,34.09,32.75,33.69,19821600.0,002714.SZ,20240124,牧原股份,NA,CNY
33.84,33.94,33.33,33.84,18198600.0,002714.SZ,20240125,牧原股份,NA,CNY
33.54,33.84,32.68,33.53,25390400.0,002714.SZ,20240126,牧原股份,NA,CNY
