code,setcode,data,open,high,low,close,volume,amount,name,period,tqflag,unit
603697,1,20260810,9.750000,10.190000,9.710000,10.120000,66755,67122272,有友食品,4,0,100
603697,1,20260811,10.010000,10.200000,9.960000,10.020000,63648.2,64231408,有友食品,4,0,100
603697,1,20260812,10.010000,10.170000,9.870000,10.080000,52174.2,52395728,有友食品,4,0,100
603697,1,20260813,10.050000,10.190000,9.920000,10.060000,51466.4,51756072,有友食品,4,0,100
603697,1,20260814,10.100000,10.100000,9.560000,9.630000,85619.4,83014768,有友食品,4,0,100
603697,1,20260817,9.630000,9.720000,9.260000,9.640000,111485.8,105882992,有友食品,4,0,100
603697,1,20260818,9.650000,9.920000,9.620000,9.890000,92549.58,90961984,有友食品,4,0,100
603697,1,20260819,9.890000,9.890000,9.450000,9.460000,71864.4,68656216,有友食品,4,0,100
603697,1,20260820,9.480000,9.520000,9.340000,9.460000,38113.8,35900976,有友食品,4,0,100
