code,setcode,data,open,high,low,close,volume,amount,name,period,tqflag,unit
002557,0,20260810,19.340000,19.980000,19.299999,19.600000,101944.42,200910480,洽洽食品,4,0,100
002557,0,20260811,19.660000,19.959999,19.549999,19.620001,79329.5,156522080,洽洽食品,4,0,100
002557,0,20260812,19.440001,19.520000,19.139999,19.410000,110768.93,213853152,洽洽食品,4,0,100
002557,0,20260813,19.389999,19.530001,19.260000,19.360001,73701.29,142866048,洽洽食品,4,0,100
002557,0,20260814,19.340000,19.340000,18.920000,18.969999,79327.93,151124560,洽洽食品,4,0,100
002557,0,20260817,18.860001,19.100000,18.730000,19.090000,66442.08,125837528,洽洽食品,4,0,100
002557,0,20260818,19.059999,19.260000,18.930000,19.139999,63352.61,120996896,洽洽食品,4,0,100
002557,0,20260819,19.170000,19.200001,18.690001,18.809999,63629.21,120030752,洽洽食品,4,0,100
002557,0,20260820,18.809999,18.980000,18.700001,18.820000,50336.56,94933776,洽洽食品,4,0,100
