code,setcode,data,open,high,low,close,volume,amount,name,period,tqflag,unit
002714,0,20260810,38.840000,40.299999,38.799999,40.240002,909878.4,3633100544,牧原股份,4,0,100
002714,0,20260811,40.259998,40.790001,40.000000,40.110001,498983.2,2011139584,牧原股份,4,0,100
002714,0,20260812,40.000000,40.439999,39.820000,39.930000,370196.48,1481939712,牧原股份,4,0,100
002714,0,20260813,39.950001,40.360001,39.570000,40.150002,385345.56,1541256960,牧原股份,4,0,100
002714,0,20260814,40.000000,40.099998,39.029999,39.290001,441048.04,1738833024,牧原股份,4,0,100
002714,0,20260817,39.599998,40.040001,38.910000,39.290001,449774.88,1768487552,牧原股份,4,0,100
002714,0,20260818,39.349998,40.139999,39.290001,39.930000,594923.16,2370625792,牧原股份,4,0,100
002714,0,20260819,40.119999,40.180000,38.799999,38.840000,504628.76,1979553408,牧原股份,4,0,100
002714,0,20260820,38.830002,39.900002,38.770000,39.820000,509421.8,2008249984,牧原股份,4,0,100
