ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
有友食品,427692098.0,鹿有忠,49.7300,"鹿有忠,赵英,鹿新","49.7300,9.9500,5.1400",个人,大型企业,　　许可项目：生产：肉制品（酱卤肉制品）、蔬菜制品（酱腌菜）、豆制品（非发酵性豆制品、其他豆制品）；其他水产加工品（风味鱼制品）；销售：本企业生产的产品（以上按许可证核定的有效期限和范围从事经营）；（以下限有资格的分支机构经营）加工、销售：泡凤爪、泡花生，货物进出口（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：销售：蔬菜、农副产品（国家有专项规定的除外）、家禽、家畜；食品技术研发及相关技术服务，住房租赁，非居住房地产租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,泡椒凤爪、脱骨鸭掌、猪皮晶、火鸡翅、竹笋、豆干,泡卤风味休闲食品的研发、生产和销售,,,www.youyoufood.com,,427692098.0,鹿有忠,212706928.0,603697.SH,
