open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
104.56,104.56,103.65,103.93,1121100.0,603605.SH,20230809,珀莱雅,NA,CNY
103.82,104.75,103.64,104.04,699100.0,603605.SH,20230810,珀莱雅,NA,CNY
103.8,104.38,101.56,102.75,1806500.0,603605.SH,20230811,珀莱雅,NA,CNY
101.93,103.3,101.42,103.01,1782300.0,603605.SH,20230814,珀莱雅,NA,CNY
102.94,104.08,101.69,103.59,1254800.0,603605.SH,20230815,珀莱雅,NA,CNY
102.87,104.01,102.03,102.49,1278700.0,603605.SH,20230816,珀莱雅,NA,CNY
102.22,105.34,101.69,104.06,1664700.0,603605.SH,20230817,珀莱雅,NA,CNY
103.86,104.95,102.71,102.87,1148800.0,603605.SH,20230818,珀莱雅,NA,CNY
102.7,103.48,98.91,99.4,2493700.0,603605.SH,20230821,珀莱雅,NA,CNY
98.79,99.19,91.44,93.6,7816400.0,603605.SH,20230822,珀莱雅,NA,CNY
93.37,94.75,92.58,94.47,2704000.0,603605.SH,20230823,珀莱雅,NA,CNY
93.71,96.23,93.71,95.59,1855800.0,603605.SH,20230824,珀莱雅,NA,CNY
96.82,97.28,93.44,94.0,1842600.0,603605.SH,20230825,珀莱雅,NA,CNY
99.47,99.47,91.63,93.44,3134200.0,603605.SH,20230828,珀莱雅,NA,CNY
92.27,94.33,91.53,93.8,2601400.0,603605.SH,20230829,珀莱雅,NA,CNY
96.98,102.68,96.73,101.48,5373000.0,603605.SH,20230830,珀莱雅,NA,CNY
101.42,105.78,99.09,105.57,4225300.0,603605.SH,20230831,珀莱雅,NA,CNY
105.33,107.04,104.0,104.97,2102500.0,603605.SH,20230901,珀莱雅,NA,CNY
106.08,108.16,103.53,106.93,2908000.0,603605.SH,20230904,珀莱雅,NA,CNY
107.69,108.97,106.08,106.86,1987100.0,603605.SH,20230905,珀莱雅,NA,CNY
106.07,107.23,103.59,104.72,1800700.0,603605.SH,20230906,珀莱雅,NA,CNY
103.95,105.19,101.69,101.74,1629900.0,603605.SH,20230907,珀莱雅,NA,CNY
101.77,102.67,101.18,101.85,1250200.0,603605.SH,20230908,珀莱雅,NA,CNY
101.73,103.17,100.89,101.81,1770900.0,603605.SH,20230911,珀莱雅,NA,CNY
101.62,101.62,99.23,100.32,2201000.0,603605.SH,20230912,珀莱雅,NA,CNY
99.28,101.36,99.28,101.17,1696300.0,603605.SH,20230913,珀莱雅,NA,CNY
100.61,101.02,99.07,99.85,2114000.0,603605.SH,20230914,珀莱雅,NA,CNY
99.45,99.84,96.45,97.67,2919500.0,603605.SH,20230915,珀莱雅,NA,CNY
97.67,98.71,97.31,98.05,2162600.0,603605.SH,20230918,珀莱雅,NA,CNY
