open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
38.84,40.3,38.8,40.24,90987800.0,002714.SZ,20260810,牧原股份,NA,CNY
40.26,40.79,40.0,40.11,49898300.0,002714.SZ,20260811,牧原股份,NA,CNY
40.0,40.44,39.82,39.93,37019600.0,002714.SZ,20260812,牧原股份,NA,CNY
39.95,40.36,39.57,40.15,38534500.0,002714.SZ,20260813,牧原股份,NA,CNY
40.0,40.1,39.03,39.29,44104800.0,002714.SZ,20260814,牧原股份,NA,CNY
39.6,40.04,38.91,39.29,44977400.0,002714.SZ,20260817,牧原股份,NA,CNY
