open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
7.71,7.86,7.3,7.32,68086200.0,600531.SH,20230811,豫光金铅,NA,CNY
7.19,7.42,7.16,7.35,48574300.0,600531.SH,20230814,豫光金铅,NA,CNY
7.33,7.42,7.17,7.25,38329100.0,600531.SH,20230815,豫光金铅,NA,CNY
7.19,7.26,7.07,7.14,31518400.0,600531.SH,20230816,豫光金铅,NA,CNY
7.06,7.19,6.98,7.13,27971900.0,600531.SH,20230817,豫光金铅,NA,CNY
7.12,7.14,6.86,6.89,34072400.0,600531.SH,20230818,豫光金铅,NA,CNY
6.84,6.94,6.78,6.8,22976000.0,600531.SH,20230821,豫光金铅,NA,CNY
6.85,6.98,6.82,6.92,24847700.0,600531.SH,20230822,豫光金铅,NA,CNY
6.92,6.97,6.83,6.85,21603700.0,600531.SH,20230823,豫光金铅,NA,CNY
6.9,7.12,6.9,7.04,40929600.0,600531.SH,20230824,豫光金铅,NA,CNY
6.99,7.02,6.83,6.87,24166600.0,600531.SH,20230825,豫光金铅,NA,CNY
7.29,7.35,6.95,6.99,34174400.0,600531.SH,20230828,豫光金铅,NA,CNY
6.99,7.16,6.94,7.12,25496700.0,600531.SH,20230829,豫光金铅,NA,CNY
7.12,7.32,7.11,7.14,27939200.0,600531.SH,20230830,豫光金铅,NA,CNY
7.19,7.23,7.1,7.16,23248100.0,600531.SH,20230831,豫光金铅,NA,CNY
7.2,7.34,7.2,7.31,32472600.0,600531.SH,20230901,豫光金铅,NA,CNY
7.31,7.49,7.27,7.45,36367900.0,600531.SH,20230904,豫光金铅,NA,CNY
7.37,7.4,7.26,7.28,28475900.0,600531.SH,20230905,豫光金铅,NA,CNY
7.22,7.29,7.12,7.19,29931400.0,600531.SH,20230906,豫光金铅,NA,CNY
7.18,7.19,6.99,7.03,22406500.0,600531.SH,20230907,豫光金铅,NA,CNY
7.05,7.08,6.88,6.94,20295300.0,600531.SH,20230908,豫光金铅,NA,CNY
6.93,7.07,6.86,7.03,22446200.0,600531.SH,20230911,豫光金铅,NA,CNY
7.01,7.05,6.89,6.9,18347300.0,600531.SH,20230912,豫光金铅,NA,CNY
6.88,7.02,6.87,6.98,20714700.0,600531.SH,20230913,豫光金铅,NA,CNY
6.88,7.12,6.74,7.08,38360700.0,600531.SH,20230914,豫光金铅,NA,CNY
7.1,7.21,7.02,7.07,30021400.0,600531.SH,20230915,豫光金铅,NA,CNY
7.07,7.1,6.9,6.97,23656400.0,600531.SH,20230918,豫光金铅,NA,CNY
6.94,7.0,6.88,6.9,17029000.0,600531.SH,20230919,豫光金铅,NA,CNY
6.86,6.91,6.81,6.83,17915900.0,600531.SH,20230920,豫光金铅,NA,CNY
6.8,6.85,6.71,6.74,17188400.0,600531.SH,20230921,豫光金铅,NA,CNY
6.74,6.78,6.64,6.76,17705000.0,600531.SH,20230922,豫光金铅,NA,CNY
6.73,6.76,6.57,6.6,22586700.0,600531.SH,20230925,豫光金铅,NA,CNY
6.64,6.64,6.52,6.54,17062100.0,600531.SH,20230926,豫光金铅,NA,CNY
6.52,6.57,6.51,6.53,16176600.0,600531.SH,20230927,豫光金铅,NA,CNY
6.53,6.6,6.52,6.57,13258100.0,600531.SH,20230928,豫光金铅,NA,CNY
6.52,6.55,6.39,6.52,21911100.0,600531.SH,20231009,豫光金铅,NA,CNY
6.53,6.58,6.44,6.46,12445800.0,600531.SH,20231010,豫光金铅,NA,CNY
6.5,6.52,6.38,6.4,15465200.0,600531.SH,20231011,豫光金铅,NA,CNY
6.45,6.52,6.42,6.5,12583200.0,600531.SH,20231012,豫光金铅,NA,CNY
6.46,6.46,6.28,6.31,25729600.0,600531.SH,20231013,豫光金铅,NA,CNY
6.38,6.46,6.3,6.34,17655700.0,600531.SH,20231016,豫光金铅,NA,CNY
6.3,6.38,6.21,6.26,13761600.0,600531.SH,20231017,豫光金铅,NA,CNY
6.25,6.31,6.2,6.2,13269700.0,600531.SH,20231018,豫光金铅,NA,CNY
6.18,6.27,6.15,6.16,14286800.0,600531.SH,20231019,豫光金铅,NA,CNY
6.15,6.26,6.13,6.14,12679600.0,600531.SH,20231020,豫光金铅,NA,CNY
6.1,6.11,5.91,5.96,14487200.0,600531.SH,20231023,豫光金铅,NA,CNY
5.97,6.06,5.96,6.05,11213400.0,600531.SH,20231024,豫光金铅,NA,CNY
6.08,6.18,6.08,6.09,14162400.0,600531.SH,20231025,豫光金铅,NA,CNY
6.07,6.15,5.99,6.14,10943000.0,600531.SH,20231026,豫光金铅,NA,CNY
6.08,6.25,6.05,6.21,14503500.0,600531.SH,20231027,豫光金铅,NA,CNY
6.23,6.36,6.2,6.25,18433600.0,600531.SH,20231030,豫光金铅,NA,CNY
6.29,6.35,6.15,6.17,25152100.0,600531.SH,20231031,豫光金铅,NA,CNY
6.19,6.43,6.15,6.34,41659600.0,600531.SH,20231101,豫光金铅,NA,CNY
