open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
110.69,110.69,109.72,110.02,1121100.0,603605.SH,20230809,珀莱雅,NA,CNY
109.9,110.89,109.71,110.14,699100.0,603605.SH,20230810,珀莱雅,NA,CNY
109.88,110.5,107.51,108.77,1806500.0,603605.SH,20230811,珀莱雅,NA,CNY
107.9,109.35,107.36,109.05,1782300.0,603605.SH,20230814,珀莱雅,NA,CNY
108.97,110.18,107.65,109.66,1254800.0,603605.SH,20230815,珀莱雅,NA,CNY
108.9,110.1,108.01,108.5,1278700.0,603605.SH,20230816,珀莱雅,NA,CNY
108.21,111.51,107.65,110.16,1664700.0,603605.SH,20230817,珀莱雅,NA,CNY
109.95,111.1,108.73,108.9,1148800.0,603605.SH,20230818,珀莱雅,NA,CNY
108.72,109.54,104.7,105.22,2493700.0,603605.SH,20230821,珀莱雅,NA,CNY
104.58,105.0,96.8,99.08,7816400.0,603605.SH,20230822,珀莱雅,NA,CNY
98.84,100.3,98.0,100.0,2704000.0,603605.SH,20230823,珀莱雅,NA,CNY
99.2,101.87,99.2,101.19,1855800.0,603605.SH,20230824,珀莱雅,NA,CNY
102.49,102.98,98.91,99.51,1842600.0,603605.SH,20230825,珀莱雅,NA,CNY
105.3,105.3,97.0,98.91,3134200.0,603605.SH,20230828,珀莱雅,NA,CNY
97.68,99.86,96.89,99.3,2601400.0,603605.SH,20230829,珀莱雅,NA,CNY
102.66,108.7,102.4,107.43,5373000.0,603605.SH,20230830,珀莱雅,NA,CNY
107.36,111.98,104.9,111.75,4225300.0,603605.SH,20230831,珀莱雅,NA,CNY
111.5,113.31,110.09,111.12,2102500.0,603605.SH,20230901,珀莱雅,NA,CNY
112.29,114.5,109.6,113.2,2908000.0,603605.SH,20230904,珀莱雅,NA,CNY
114.0,115.35,112.3,113.12,1987100.0,603605.SH,20230905,珀莱雅,NA,CNY
112.28,113.51,109.66,110.86,1800700.0,603605.SH,20230906,珀莱雅,NA,CNY
110.04,111.35,107.65,107.7,1629900.0,603605.SH,20230907,珀莱雅,NA,CNY
107.73,108.68,107.11,107.82,1250200.0,603605.SH,20230908,珀莱雅,NA,CNY
107.69,109.21,106.8,107.77,1770900.0,603605.SH,20230911,珀莱雅,NA,CNY
107.57,107.57,105.04,106.2,2201000.0,603605.SH,20230912,珀莱雅,NA,CNY
105.1,107.3,105.1,107.1,1696300.0,603605.SH,20230913,珀莱雅,NA,CNY
106.5,106.94,104.87,105.7,2114000.0,603605.SH,20230914,珀莱雅,NA,CNY
105.28,105.69,102.1,103.39,2919500.0,603605.SH,20230915,珀莱雅,NA,CNY
103.39,104.49,103.01,103.79,2162600.0,603605.SH,20230918,珀莱雅,NA,CNY
103.66,103.97,102.0,103.49,1747400.0,603605.SH,20230919,珀莱雅,NA,CNY
103.39,104.05,102.51,103.56,1516400.0,603605.SH,20230920,珀莱雅,NA,CNY
103.0,103.13,102.08,102.46,1015000.0,603605.SH,20230921,珀莱雅,NA,CNY
102.1,104.0,101.97,103.87,1572500.0,603605.SH,20230922,珀莱雅,NA,CNY
103.5,105.4,102.68,104.16,1625500.0,603605.SH,20230925,珀莱雅,NA,CNY
104.27,106.39,104.11,104.11,1143700.0,603605.SH,20230926,珀莱雅,NA,CNY
104.38,105.48,103.55,105.0,1507700.0,603605.SH,20230927,珀莱雅,NA,CNY
104.71,105.2,100.77,101.6,2465700.0,603605.SH,20230928,珀莱雅,NA,CNY
101.6,101.6,98.9,100.01,2091200.0,603605.SH,20231009,珀莱雅,NA,CNY
99.96,101.07,99.3,100.47,1784000.0,603605.SH,20231010,珀莱雅,NA,CNY
101.09,101.96,99.9,100.1,2105300.0,603605.SH,20231011,珀莱雅,NA,CNY
100.99,101.8,98.82,99.08,2908900.0,603605.SH,20231012,珀莱雅,NA,CNY
99.0,99.48,97.5,99.24,2036100.0,603605.SH,20231013,珀莱雅,NA,CNY
98.97,98.97,96.36,97.57,2569500.0,603605.SH,20231016,珀莱雅,NA,CNY
97.79,99.18,96.79,98.5,1325700.0,603605.SH,20231017,珀莱雅,NA,CNY
97.76,99.39,97.19,97.7,1388400.0,603605.SH,20231018,珀莱雅,NA,CNY
97.0,98.84,96.51,97.01,1282900.0,603605.SH,20231019,珀莱雅,NA,CNY
96.6,97.62,95.67,95.99,1215200.0,603605.SH,20231020,珀莱雅,NA,CNY
95.8,95.87,92.13,93.0,2206000.0,603605.SH,20231023,珀莱雅,NA,CNY
94.33,101.03,93.5,100.8,6513200.0,603605.SH,20231024,珀莱雅,NA,CNY
103.0,103.5,97.61,99.41,4796500.0,603605.SH,20231025,珀莱雅,NA,CNY
98.77,98.77,95.9,96.82,3226100.0,603605.SH,20231026,珀莱雅,NA,CNY
96.4,100.3,96.0,100.09,3952100.0,603605.SH,20231027,珀莱雅,NA,CNY
