vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,岭南控股、圣农发展、石头科技 2026年一季度扣除非经常性损益后的净利润,1,财务分析,,,"|股票名称|股票代码|财务分析指标名称|财务分析指标代码|指标类型|核算方式|时间|报告期|财务分析指标数额|展示单位|报表名称|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|岭南控股|000524|扣除非经常损益后的归母净利润|NetProfitCut|区间类型|累计值|2026-03-31|一季报|26493086.5|元|收益质量|
|圣农发展|002299|扣除非经常损益后的归母净利润|NetProfitCut|区间类型|累计值|2026-03-31|一季报|264384642.54|元|收益质量|
|石头科技|688169|扣除非经常损益后的归母净利润|NetProfitCut|区间类型|累计值|2026-03-31|一季报|258890033|元|收益质量|",2026-08-15T21:36:38.600716+08:00
gildata,FinQuery,岭南控股、圣农发展、石头科技 2026年一季度扣除非经常性损益后的净利润,2,非经常性损益明细,,,"|股票名称|股票代码|报告期类型|报告期|调整标志|明细项目名称|金额|单位|
|---|---|---|---|---|---|---|---|
|岭南控股|000524|一季报|2026-03-31|合并报表|非流动性资产处置损益（包括已计提资产减值准备的冲销部分）|695.78|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|计入当期损益的政府补助（与公司正常经营业务密切相关、符合国家政策规定、按照确定的标准享有、对公司损益产生持续影响的政府补助除外）|93.95|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|除同公司正常经营业务相关的有效套期保值业务外，非金融企业持有金融资产和金融负债产生的公允价值变动损益以及处置金融资产和金融负债产生的损益|-9.68|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|除上述各项之外的其他营业外收入和支出|69.9|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|少数股东权益影响额（税后）|-3.85|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|减：所得税影响额|-208.83|万元|
|岭南控股|000524|一季报|2026-03-31|合并报表|合计|637.26|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|非流动性资产处置损益（包括已计提资产减值准备的冲销部分）|-25.27|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|计入当期损益的政府补助（与公司正常经营业务密切相关、符合国家政策规定、按照确定的标准享有、对公司损益产生持续影响的政府补助除外）|255.76|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|委托他人投资或管理资产的损益|1.84|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|除同公司正常经营业务相关的有效套期保值业务外，非金融企业持有金融资产和金融负债产生的公允价值变动损益以及处置金融资产和金融负债产生的损益|-8.05|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|除上述各项之外的其他营业外收入和支出|-1752.37|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|少数股东权益影响额（税后）|-12.07|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|减：所得税影响额|393.51|万元|
|圣农发展|002299|一季报|2026-03-31|合并报表|合计|-1146.65|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|非流动性资产处置损益，包括已计提资产减值准备的冲销部分|7.3|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|计入当期损益的政府补助，但与公司正常经营业务密切相关、符合国家政策规定、按照确定的标准享有、对公司损益产生持续影响的政府补助除外|742.36|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|除同公司正常经营业务相关的有效套期保值业务外，非金融企业持有金融资产和金融负债产生的公允价值变动损益以及处置金融资产和金融负债产生的损益|6694.62|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|除上述各项之外的其他营业外收入和支出|227.35|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|减：所得税影响额|-1240.94|万元|
|石头科技|688169|一季报|2026-03-31|合并报表|合计|6430.69|万元|",2026-08-15T21:36:38.600716+08:00
