stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/9c02104b207b37a01ffd5cde5c9c2416.pdf,牧原食品股份有限公司,牧原股份,23339247,2026-04-21,海外監管公告-董事會/監事會決議,海外监管公告 - 第五届董事会第十五次会议决议公告,9c02104b207b37a01ffd5cde5c9c2416,HK.02714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/578b9e96ff274eb7e87b2e8d6eb9ff5a.pdf,牧原食品股份有限公司,牧原股份,23147164,2026-04-21,其他,牧原股份:关于2026年度第三期超短期融资券（乡村振兴）发行结果的公告,578b9e96ff274eb7e87b2e8d6eb9ff5a,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/8d6a8dc47a029c3e47588ce7af324ab4.pdf,牧原食品股份有限公司,牧原股份,23147163,2026-04-21,其他,牧原股份:关于2025年度第二期中期票据2026年付息的公告,8d6a8dc47a029c3e47588ce7af324ab4,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/71bb6f77e5a4b2d54417307e44241d8d.pdf,牧原食品股份有限公司,牧原股份,23339249,2026-04-20,海外監管公告-證券發行及相關事宜,海外监管公告 - 关于2025年度第二期中期票据2026年付息的公告、关于2026年度第三期超短期融资券（乡村振兴）发行结果的公告,71bb6f77e5a4b2d54417307e44241d8d,HK.02714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/7d50cf1ab47367f8593674c7a733b956.pdf,牧原食品股份有限公司,牧原股份,23122283,2026-04-16,调研活动,牧原股份:002714牧原股份业绩说明会、路演活动信息20260416,7d50cf1ab47367f8593674c7a733b956,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/d340dccd2ca18b93218de37a58e8ddce.pdf,牧原食品股份有限公司,牧原股份,23094464,2026-04-09,其他,牧原股份:关于举行2025年度网上业绩说明会的公告,d340dccd2ca18b93218de37a58e8ddce,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/a8dd6f49146575dc9ab6a98f0ac0f711.pdf,牧原食品股份有限公司,牧原股份,23094462,2026-04-09,月度经营情况,牧原股份:2026年3月份销售简报,a8dd6f49146575dc9ab6a98f0ac0f711,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/96fb6e7c9f8ac9e91e2937cd16fce891.pdf,牧原食品股份有限公司,牧原股份,23339251,2026-04-08,海外監管公告-其他,海外监管公告 - 关于举行2025 年度网上业绩说明会的公告,96fb6e7c9f8ac9e91e2937cd16fce891,HK.02714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/0b7ecc9b8aa1fbd12dab6960fef705e1.pdf,牧原食品股份有限公司,牧原股份,23339250,2026-04-08,其他-業務發展最新情況,2026年3月销售简报,0b7ecc9b8aa1fbd12dab6960fef705e1,HK.02714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/c60b5a006170f277ae0641d1bc813a51.pdf,牧原食品股份有限公司,牧原股份,23094465,2026-04-08,董事會召開日期,董事会会议通告,c60b5a006170f277ae0641d1bc813a51,HK.02714
