stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/4d0a3e8ab3e7004da2112b4213d874d9.pdf,河南豫光金铅股份有限公司,豫光金铅,22533329,2025-10-28,其他,豫光金铅:河南豫光金铅股份有限公司关于召开2025年第三季度业绩说明会的公告,4d0a3e8ab3e7004da2112b4213d874d9,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/f3ee60debfc96da2fcd5233c57197657.pdf,河南豫光金铅股份有限公司,豫光金铅,22533328,2025-10-28,股东大会资料,豫光金铅:河南豫光金铅股份有限公司2025年第六次股东会会议资料,f3ee60debfc96da2fcd5233c57197657,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/4e18d99d0e186963f0a6604d2e508b69.pdf,河南豫光金铅股份有限公司,豫光金铅,22527681,2025-10-25,董事会决议公告,豫光金铅:河南豫光金铅股份有限公司第九届董事会第二十三次会议决议公告,4e18d99d0e186963f0a6604d2e508b69,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/eba85545e900fa314bbe44ee8bfc217c.pdf,河南豫光金铅股份有限公司,豫光金铅,22527680,2025-10-25,三季度报告全文,豫光金铅:河南豫光金铅股份有限公司2025年第三季度报告,eba85545e900fa314bbe44ee8bfc217c,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/1b1846e92e1738b0736188e9a61733d1.pdf,河南豫光金铅股份有限公司,豫光金铅,22527678,2025-10-25,董事会决议公告,豫光金铅:河南豫光金铅股份有限公司第九届董事会独立董事专门会议2025年第九次会议决议,1b1846e92e1738b0736188e9a61733d1,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/e49e1e06d9f503d7a83433f93f201952.pdf,河南豫光金铅股份有限公司,豫光金铅,22527677,2025-10-25,董事会决议公告,豫光金铅:河南豫光金铅股份有限公司第九届董事会审计委员会2025年第六次会议决议,e49e1e06d9f503d7a83433f93f201952,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/bb18c3f8e31ac2d1ba9b06ea7f052779.pdf,河南豫光金铅股份有限公司,豫光金铅,22527676,2025-10-25,召开股东大会通知,豫光金铅:河南豫光金铅股份有限公司关于召开2025年第六次临时股东会的通知,bb18c3f8e31ac2d1ba9b06ea7f052779,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/f54701630a85103293d3e6fcaf374354.pdf,河南豫光金铅股份有限公司,豫光金铅,22527675,2025-10-25,归还募集资金,豫光金铅:河南豫光金铅股份有限公司关于提前归还部分用于暂时补充流动资金的闲置募集资金的公告,f54701630a85103293d3e6fcaf374354,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/2ed3471dc3751039a1eb5024cb8dcf66.pdf,河南豫光金铅股份有限公司,豫光金铅,22527674,2025-10-25,关联交易,豫光金铅:河南豫光金铅股份有限公司关于调整2025年度日常关联交易预计额度的公告,2ed3471dc3751039a1eb5024cb8dcf66,600531
豫光金铅,http://stock.tianyancha.com/Announcement/eastmoney/66f7f15f2be6f021c0229117c5512030.pdf,河南豫光金铅股份有限公司,豫光金铅,22527673,2025-10-25,提供/对外担保公告,豫光金铅:河南豫光金铅股份有限公司关于为关联方提供担保的公告,66f7f15f2be6f021c0229117c5512030,600531
