stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/5691689a6e4a94b97b45cafae58302f7.pdf,紫金矿业集团股份有限公司,紫金矿业,23025733,2026-03-22,股息或分派,截至2025年12月31日止年度业绩公布,5691689a6e4a94b97b45cafae58302f7,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/4bf6e04b8e23dd253fe640442b628b52.pdf,紫金矿业集团股份有限公司,紫金矿业,23025732,2026-03-22,股息或分派（公告表格）,截至2025年12月31日止年度的末期股息,4bf6e04b8e23dd253fe640442b628b52,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/a9f77efd0194e055a34d2ad756f932b6.pdf,紫金矿业集团股份有限公司,紫金矿业,23025731,2026-03-22,內幕消息,关于以集中竞价方式回购A股股份方案的公告暨回购报告书,a9f77efd0194e055a34d2ad756f932b6,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/965a3e868c401855824df02e0485d814.pdf,紫金矿业集团股份有限公司,紫金矿业,23025730,2026-03-22,海外監管公告-其他,2025年年度审计报告,965a3e868c401855824df02e0485d814,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/a665038d0f7788178e27e84ee56f7228.pdf,紫金矿业集团股份有限公司,紫金矿业,23025729,2026-03-22,海外監管公告-其他,德勤华永会计师事务所（特殊普通合伙）关于紫金矿业集团股份有限公司非经营性资金占用及其他关联资金往来情况汇总表的专项审计报告,a665038d0f7788178e27e84ee56f7228,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/3a9839c72a3a19481532e731f5c28681.pdf,紫金矿业集团股份有限公司,紫金矿业,23025728,2026-03-22,海外監管公告-其他,涉及财务公司关联交易的存贷款等金融业务的专案说明,3a9839c72a3a19481532e731f5c28681,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/e597c1cd17cf2b747b26004482859835.pdf,紫金矿业集团股份有限公司,紫金矿业,23025727,2026-03-22,海外監管公告-其他,2025年度内部控制审计报告,e597c1cd17cf2b747b26004482859835,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/9ac1d702f20f91cb2796898808d65006.pdf,紫金矿业集团股份有限公司,紫金矿业,23025726,2026-03-22,海外監管公告-其他,独立董事2025年度述职报告-薄少川,9ac1d702f20f91cb2796898808d65006,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/3079624030fa39d61245767fac26140a.pdf,紫金矿业集团股份有限公司,紫金矿业,23025725,2026-03-22,海外監管公告-其他,2025年度内部控制评价报告,3079624030fa39d61245767fac26140a,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/47c4b99b598501b773a7fe733d7c79c5.pdf,紫金矿业集团股份有限公司,紫金矿业,23025724,2026-03-22,海外監管公告-其他,2025年度募集资金存放、管理与实际使用情况的专项报告,47c4b99b598501b773a7fe733d7c79c5,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/fe84f99d5ca9954ac2b8d25c945b315b.pdf,紫金矿业集团股份有限公司,紫金矿业,23025723,2026-03-22,海外監管公告-其他,兴业证券股份有限公司关于紫金矿业集团股份有限公司2025年度募集资金存放 、管理与实际使用情况的专项核查报告,fe84f99d5ca9954ac2b8d25c945b315b,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/a49f8c462c8aa018eb593d32e08eba43.pdf,紫金矿业集团股份有限公司,紫金矿业,23025722,2026-03-22,海外監管公告-其他,募集资金存放、管理与实际使用情况审核报告,a49f8c462c8aa018eb593d32e08eba43,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/5499bb668b8f0b3a591a364f6d60854c.pdf,紫金矿业集团股份有限公司,紫金矿业,23025721,2026-03-22,海外監管公告-其他,第八届董事会审计与内控委员会2025年度履职情况报告,5499bb668b8f0b3a591a364f6d60854c,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/29ce7fb318500662377b135005a102a2.pdf,紫金矿业集团股份有限公司,紫金矿业,23025720,2026-03-22,海外監管公告-其他,第八届董事会审计与内控委员会2025年度对会计师事务所履行监督职责情况的报告,29ce7fb318500662377b135005a102a2,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/b4c612c8db0fe858c94b20beede012f3.pdf,紫金矿业集团股份有限公司,紫金矿业,23025719,2026-03-22,海外監管公告-其他,关于控股子公司紫金矿业集团财务有限公司的风险持续评估报告,b4c612c8db0fe858c94b20beede012f3,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/a4616786493c5a70dc6fe8edf8f49dc4.pdf,紫金矿业集团股份有限公司,紫金矿业,23025718,2026-03-22,附屬公司的業績,紫金黄金国际截至2025年12月31日止年度业绩公告,a4616786493c5a70dc6fe8edf8f49dc4,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/f759ef2e5e731c94f93a62b1bba72f9b.pdf,紫金矿业集团股份有限公司,紫金矿业,23025717,2026-03-22,,紫金礦業:2025年度會計師事務所履職情況評估報告,f759ef2e5e731c94f93a62b1bba72f9b,HK.02899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/c0ccd99aed8245cef4961e52a1152909.pdf,紫金矿业集团股份有限公司,紫金矿业,23022947,2026-03-21,独立董事述职报告,紫金矿业:紫金矿业集团股份有限公司第八届独立董事2025年度述职报告（薄少川）,c0ccd99aed8245cef4961e52a1152909,601899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/d5e54b338731f42a9507bccc9626b8b9.pdf,紫金矿业集团股份有限公司,紫金矿业,23022946,2026-03-21,内部控制报告,紫金矿业:紫金矿业集团股份有限公司2025年度内部控制评价报告,d5e54b338731f42a9507bccc9626b8b9,601899
紫金矿业,http://stock.tianyancha.com/Announcement/eastmoney/97c8177fdabfdda1ba67c287665816b7.pdf,紫金矿业集团股份有限公司,紫金矿业,23022945,2026-03-21,其他,紫金矿业:紫金矿业集团股份有限公司关于子公司开展期货及衍生品交易的公告,97c8177fdabfdda1ba67c287665816b7,601899
