stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
中国南方航空股份,http://stock.tianyancha.com/Announcement/eastmoney/4c0089b41d16d3a8b3b542bef37a56d8.pdf,中国南方航空股份有限公司,中国南方航空股份,23347212,2026-05-07,回購股份的說明函件,（1） 发行股份之一般授权;（2） 发行债务融资工具之一般授权;（3） 建议授予回购A股的一般授权;（4） 建议授予回购H股的一般授权;（5） 未弥补亏损达股本总额三分之一;（6） 建议采纳董事与高级管理人员薪酬管理制度;及（7） 股东周年会通告,4c0089b41d16d3a8b3b542bef37a56d8,HK.01055
中国南方航空股份,http://stock.tianyancha.com/Announcement/eastmoney/9aa3a9bd456e7021e3115ebaf526fb2b.pdf,中国南方航空股份有限公司,中国南方航空股份,23347211,2026-05-07,股東周年大會通告,股东周年会通告,9aa3a9bd456e7021e3115ebaf526fb2b,HK.01055
中国南方航空股份,http://stock.tianyancha.com/Announcement/eastmoney/c473fe948e45c086297b89c74b26b6f5.pdf,中国南方航空股份有限公司,中国南方航空股份,23347210,2026-05-07,委任代表表格,股东周年会代理人委任表格,c473fe948e45c086297b89c74b26b6f5,HK.01055
中国南方航空股份,http://stock.tianyancha.com/Announcement/eastmoney/c97856ef177dcbe46cc33aeed2b5e64e.pdf,中国南方航空股份有限公司,中国南方航空股份,23337286,2026-05-07,月報表,截至二零二六年四月三十日止之股份发行人的证券变动月报表,c97856ef177dcbe46cc33aeed2b5e64e,HK.01055
中国南方航空股份,http://stock.tianyancha.com/Announcement/eastmoney/9e3c6b3219d095e517fe2c9eba5acac6.pdf,中国南方航空股份有限公司,中国南方航空股份,23329734,2026-05-06,暫停辦理過戶登記手續或更改暫停辦理過戶日期,暂停办理股份过户登记手续,9e3c6b3219d095e517fe2c9eba5acac6,HK.01055
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/f26024ffa3ad1182fd1ce578d7b85281.pdf,中国南方航空股份有限公司,南方航空,23321886,2026-04-30,募集资金使用情况报告,南方航空:南方航空截至2026年3月31日前次募集资金使用情况报告,f26024ffa3ad1182fd1ce578d7b85281,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/9db54a7df2c1b58f8442a0a97ffe7636.pdf,中国南方航空股份有限公司,南方航空,23321885,2026-04-30,其他,南方航空:南方航空向特定对象发行A股股票方案论证分析报告,9db54a7df2c1b58f8442a0a97ffe7636,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/19f42f10a52689d455498afdc4174aa4.pdf,中国南方航空股份有限公司,南方航空,23321884,2026-04-30,增发预案,南方航空:南方航空向特定对象发行A股股票预案,19f42f10a52689d455498afdc4174aa4,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/178d36df019b129944c424de033ffda2.pdf,中国南方航空股份有限公司,南方航空,23321883,2026-04-30,其他,南方航空:南方航空向特定对象发行A股股票募集资金使用可行性分析研究报告,178d36df019b129944c424de033ffda2,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/4124279aacb9e0affdf06fccc23eba2c.pdf,中国南方航空股份有限公司,南方航空,23321882,2026-04-30,其他,南方航空:南方航空关于向特定对象发行股票摊薄即期回报的风险提示、填补措施和相关主体承诺的公告,4124279aacb9e0affdf06fccc23eba2c,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/63a074aeeb709209c94bdbab2b1afb58.pdf,中国南方航空股份有限公司,南方航空,23321881,2026-04-30,高管人员任职变动,南方航空:南方航空关于聘任高级管理人员的公告,63a074aeeb709209c94bdbab2b1afb58,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/919bbeb282635b23aa9345e63198ff5e.pdf,中国南方航空股份有限公司,南方航空,23321880,2026-04-30,一季度报告全文,南方航空:南方航空2026年第一季度报告,919bbeb282635b23aa9345e63198ff5e,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/c2fd8097cc6cbc715eaac049b97868f6.pdf,中国南方航空股份有限公司,南方航空,23321879,2026-04-30,获得补贴（资助）,南方航空:南方航空关于向特定对象发行股票不存在直接或通过利益相关方向参与认购的投资者提供财务资助或补偿的公告,c2fd8097cc6cbc715eaac049b97868f6,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/6697307c06e586355e54d3c02816b196.pdf,中国南方航空股份有限公司,南方航空,23321878,2026-04-30,处罚,南方航空:南方航空关于最近五年不存在被证券监管部门和交易所处罚或采取监管措施的公告,6697307c06e586355e54d3c02816b196,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/533af47e6fcc220867c58ea9d332e8cc.pdf,中国南方航空股份有限公司,南方航空,23321877,2026-04-30,管理办法/制度,南方航空:中国南方航空股份有限公司董事与高级管理人员薪酬管理制度,533af47e6fcc220867c58ea9d332e8cc,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/fe44d61c9c6e4fd461758ecc2857cc91.pdf,中国南方航空股份有限公司,南方航空,23321876,2026-04-30,收购出售资产/股权,南方航空:南方航空关于购买飞机的公告,fe44d61c9c6e4fd461758ecc2857cc91,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/37875d700e7bb171acdd93dbcff64daa.pdf,中国南方航空股份有限公司,南方航空,23321875,2026-04-30,其他,南方航空:南方航空“提质增效重回报”2025年度评估报告暨2026年度行动方案,37875d700e7bb171acdd93dbcff64daa,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/99d5b3a26c15f48de694a226a2983486.pdf,中国南方航空股份有限公司,南方航空,23321874,2026-04-30,增发预案,南方航空:南方航空关于向特定对象发行A股股票涉及关联交易的公告,99d5b3a26c15f48de694a226a2983486,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/27c842e10253884b097d11f0c3a9f990.pdf,中国南方航空股份有限公司,南方航空,23321873,2026-04-30,高管人员任职变动,南方航空:南方航空第十届董事会第十五次会议决议公告,27c842e10253884b097d11f0c3a9f990,600029
南方航空,http://stock.tianyancha.com/Announcement/eastmoney/5f26d8c3fddbd9e0529ac4a9007b925e.pdf,中国南方航空股份有限公司,南方航空,23321872,2026-04-30,保荐/核查意见,南方航空:中国南方航空股份有限公司截至2026年3月31日前次募集资金使用情况报告的鉴证报告,5f26d8c3fddbd9e0529ac4a9007b925e,600029
