stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/09a7ec7a45dc70b3c361a3263d633c48.pdf,牧原食品股份有限公司,牧原股份,22842042,2025-12-26,股东大会决议公告,牧原股份:2025年第二次临时股东大会决议公告,09a7ec7a45dc70b3c361a3263d633c48,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/cc2573a812b0e6ca61a26d749ce8e7b8.pdf,牧原食品股份有限公司,牧原股份,22776584,2025-12-12,股份质押、冻结,牧原股份:关于股东部分股权解除质押的公告,cc2573a812b0e6ca61a26d749ce8e7b8,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/dd5ef9744209808b95cb314cf3e4f909.pdf,牧原食品股份有限公司,牧原股份,22762069,2025-12-10,管理办法/制度,牧原股份:信息披露事务管理制度（草案）,dd5ef9744209808b95cb314cf3e4f909,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/410e87efb1d7739fa8a986da5620b021.pdf,牧原食品股份有限公司,牧原股份,22762068,2025-12-10,其他,牧原股份:关于开展商品期货套期保值及金融衍生品交易业务可行性分析报告,410e87efb1d7739fa8a986da5620b021,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/6b336a5a4acbb1b0ad4a8319580892e0.pdf,牧原食品股份有限公司,牧原股份,22762067,2025-12-10,管理办法/制度,牧原股份:提供财务资助管理制度（2025年12月）,6b336a5a4acbb1b0ad4a8319580892e0,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/4abd06775c506ba4e111e2c8ea0a0901.pdf,牧原食品股份有限公司,牧原股份,22762066,2025-12-10,管理办法/制度,牧原股份:信息披露事务管理制度（2025年12月）,4abd06775c506ba4e111e2c8ea0a0901,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/58bd8f7e157330400bc9e81673bfd7e1.pdf,牧原食品股份有限公司,牧原股份,22762065,2025-12-10,议事规则/实施细则,牧原股份:董事会议事规则（2025年12月）,58bd8f7e157330400bc9e81673bfd7e1,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/f8e92b23fd8f2b20d5c14f7669258814.pdf,牧原食品股份有限公司,牧原股份,22762064,2025-12-10,管理办法/制度,牧原股份:公司债券募集资金管理制度（2025年12月）,f8e92b23fd8f2b20d5c14f7669258814,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/42482bb9d283055429084a8eb67ffafc.pdf,牧原食品股份有限公司,牧原股份,22762063,2025-12-10,管理办法/制度,牧原股份:董事和高级管理人员所持公司股份及其变动管理制度（2025年12月）,42482bb9d283055429084a8eb67ffafc,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/2c117b129851d152c17249c8fb66a700.pdf,牧原食品股份有限公司,牧原股份,22762062,2025-12-10,管理办法/制度,牧原股份:对外担保管理制度（2025年12月）,2c117b129851d152c17249c8fb66a700,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/62bc46f93d450ab6ffb2ff5cf18059b3.pdf,牧原食品股份有限公司,牧原股份,22762061,2025-12-10,管理办法/制度,牧原股份:对外投资管理制度（2025年12月）,62bc46f93d450ab6ffb2ff5cf18059b3,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/34b65b30adfdcc4d9e73676173978cfd.pdf,牧原食品股份有限公司,牧原股份,22762060,2025-12-10,管理办法/制度,牧原股份:信息披露暂缓与豁免管理制度（2025年12月）,34b65b30adfdcc4d9e73676173978cfd,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/b3ad987f124c1fbb85d9a84cdd518daf.pdf,牧原食品股份有限公司,牧原股份,22762059,2025-12-10,召开股东大会通知,牧原股份:关于召开2025年第二次临时股东大会的通知,b3ad987f124c1fbb85d9a84cdd518daf,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/1d1030dd8176701e63cea48c5d9aeaf6.pdf,牧原食品股份有限公司,牧原股份,22762058,2025-12-10,议事规则/实施细则,牧原股份:累积投票制度实施细则（2025年12月）,1d1030dd8176701e63cea48c5d9aeaf6,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/29ca5348dce128bd51cab8cf37f6677a.pdf,牧原食品股份有限公司,牧原股份,22762057,2025-12-10,管理办法/制度,牧原股份:重大信息内部报告制度（2025年12月）,29ca5348dce128bd51cab8cf37f6677a,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/0ae428bd186b1304ca3295af26bc9861.pdf,牧原食品股份有限公司,牧原股份,22762056,2025-12-10,管理办法/制度,牧原股份:独立董事年报工作制度（2025年12月）,0ae428bd186b1304ca3295af26bc9861,002714
牧原股份,http://stock.tianyancha.com/Announcement/eastmoney/12cc9cc849e3c05862f3178cb397af5d.pdf,牧原食品股份有限公司,牧原股份,22762055,2025-12-10,议事规则/实施细则,牧原股份:股东会议事规则（2025年12月）,12cc9cc849e3c05862f3178cb397af5d,002714
