trade_date,wind_code,open,high,low,close,volume,amt
2026-05-27,000300.SH,4940.95,4974.21,4891.34,4908.17,30170917500,909011906900
2026-05-28,000300.SH,4889.27,4922.33,4843.23,4914.21,26743273100,819897918900
2026-05-29,000300.SH,4937.51,4954.07,4878.79,4892.12,33251861000,942236490000
2026-06-01,000300.SH,4897.90,4918.79,4836.69,4844.26,29613405100,823984849000
2026-06-02,000300.SH,4860.61,4930.28,4832.00,4914.56,28173166200,806751344300
2026-06-03,000300.SH,4921.34,4991.85,4904.90,4938.81,30403594700,906047729400
2026-06-04,000300.SH,4897.32,4938.78,4889.75,4904.75,26480891000,736143410000
2026-06-05,000300.SH,4886.96,4924.34,4798.91,4816.92,30192933600,839863796300
2026-06-08,000300.SH,4703.77,4779.86,4677.57,4713.64,29964756500,761046395100
2026-06-09,000300.SH,4743.45,4802.50,4715.39,4801.81,25839160100,713286998800
2026-06-10,000300.SH,4753.12,4786.52,4718.99,4748.59,25929710900,694628416000
2026-06-11,000300.SH,4730.07,4766.17,4685.50,4722.41,24717705900,653931756200
2026-06-12,000300.SH,4784.64,4809.86,4757.56,4777.32,33592206300,871477325200
2026-06-15,000300.SH,4829.29,4892.55,4803.18,4891.71,33131607600,914145755800
2026-06-16,000300.SH,4894.88,4908.28,4866.06,4884.23,28258474300,857202587400
2026-06-17,000300.SH,4859.70,4933.93,4859.70,4931.39,27605395000,850367581500
2026-06-18,000300.SH,4916.04,4976.89,4916.04,4941.60,33445990200,1021710711000
2026-06-22,000300.SH,4949.35,5061.51,4928.46,5059.66,37510012400,1145900296700
2026-06-23,000300.SH,5048.03,5064.27,4892.09,4919.39,34271933600,1047052858800
2026-06-24,000300.SH,4900.38,4953.23,4892.27,4943.02,31224902500,964945849900
2026-06-25,000300.SH,4950.98,5032.00,4944.88,5020.10,34666428900,1110040892200
2026-06-26,000300.SH,4981.83,4981.98,4845.19,4868.22,34117923800,1068082662000
2026-06-29,000300.SH,4866.04,4928.60,4827.15,4926.92,32321613400,1053723822500
2026-06-30,000300.SH,4914.49,4987.56,4914.49,4979.43,30615022600,985795205700
2026-07-01,000300.SH,4972.69,5017.38,4925.63,4958.98,34293474700,1101717525900
2026-07-02,000300.SH,4865.17,4896.99,4800.48,4812.30,34324375800,1027796834200
2026-07-03,000300.SH,4809.50,4890.97,4809.50,4842.17,30106756800,942569894300
2026-07-06,000300.SH,4868.54,4878.32,4789.80,4842.00,29405054300,907946016900
2026-07-07,000300.SH,4813.87,4839.51,4756.73,4792.26,24630599900,762617505500
2026-07-08,000300.SH,4804.48,4830.05,4751.40,4755.53,24392874900,783248978200
2026-07-09,000300.SH,4774.40,4882.85,4734.87,4876.31,28162770500,947119396800
2026-07-10,000300.SH,4887.54,4906.49,4780.75,4780.79,30413028600,1083913073000
2026-07-13,000300.SH,4745.44,4775.24,4670.25,4695.38,27863485300,907944677800
2026-07-14,000300.SH,4691.12,4796.50,4649.04,4796.50,28325098600,924097145100
2026-07-15,000300.SH,4797.94,4826.86,4772.04,4786.78,27869266900,858314510300
2026-07-16,000300.SH,4711.53,4771.06,4673.35,4698.43,25156097700,798830386800
2026-07-17,000300.SH,4661.62,4663.53,4492.09,4529.10,30262988600,920822412800
2026-07-20,000300.SH,4575.67,4628.80,4521.18,4598.32,33311605800,933403207700
2026-07-21,000300.SH,4630.85,4739.23,4566.28,4739.23,34540359000,1016727269500
2026-07-22,000300.SH,4710.66,4772.08,4692.83,4717.24,28555635700,921519272200
2026-07-23,000300.SH,4735.17,4737.51,4698.87,4728.00,24733167500,741818580500
2026-07-24,000300.SH,4685.41,4704.08,4642.94,4649.19,22126121200,626378644300
2026-07-27,000300.SH,4656.03,4702.52,4615.53,4702.43,20478694100,604552358100
2026-07-28,000300.SH,4623.80,4646.49,4552.23,4569.52,21570504500,652026893900
2026-07-29,000300.SH,4582.09,4626.71,4516.32,4600.26,24808235700,751545094100
2026-07-30,000300.SH,4566.05,4596.21,4478.21,4549.72,27465113000,803696969700
2026-07-31,000300.SH,4623.85,4635.59,4588.20,4588.20,27924369800,832909109200
2026-08-03,000300.SH,4561.82,4572.59,4529.19,4543.18,23204258400,615750950300
2026-08-04,000300.SH,4566.94,4613.69,4555.25,4600.93,24207361100,698818114400
2026-08-05,000300.SH,4550.19,4679.86,4550.19,4658.15,27692191900,879161152400
2026-08-06,000300.SH,4621.80,4675.65,4611.07,4651.31,24751073000,747784204200
2026-08-07,000300.SH,4656.10,4706.73,4649.58,4694.44,23907202000,788405762400
2026-08-10,000300.SH,4698.82,4714.46,4659.47,4702.02,21307599600,733103396900
2026-08-11,000300.SH,4689.45,4715.88,4660.47,4663.79,20969909800,645384756100
2026-08-12,000300.SH,4660.47,4700.43,4657.69,4690.92,18493914800,575326282000
2026-08-13,000300.SH,4716.97,4727.23,4661.88,4663.95,21549961500,690715960800
2026-08-14,000300.SH,4672.98,4676.71,4637.13,4665.88,17843069600,549769606200
2025-12-29,000688.SH,1345.98,1364.27,1341.94,1346.32,1039029700,58488935100
