address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,cryptoTradeable,trailingPegRatio
"No. 1, Jingliang South Street",Jiyuan,459000,China,86 39 1671 1881,86 39 1668 8986,https://www.yggf.com.cn,Other Industrial Metals & Mining,other-industrial-metals-mining,Other Industrial Metals & Mining,Basic Materials,basic-materials,Basic Materials,"Henan Yuguang Gold&Lead Co.,Ltd., together with its subsidiaries, engages in the smelting and sale of non-ferrous metals and precious metal products in China and internationally. The company offers electrolytic lead, lead and silver ingots, cathode copper, gold bar, fine bismuth and tellurium, sulfuric acid, lead alloy, modified plastic, target, active zinc oxide, copper sulfate pentahydrate, and liquid oxygen and argon. It is also involved in the recycling of waste materials; construction project and equipment repair; engineering construction; equipment maintenance; inspection of metal products and raw materials; research and development; commerce; and trade and investment businesses. The company exports its products. It serves lead, copper, rare and precious metals, alloy development, new materials, equipment manufacture, trading logistics, chemicals, furnacing, technical consulting and service, and inspection and analysis industries. The company was founded in 2000 and is headquartered in Jiyuan, China.",5217,"[{'maxAge': 1, 'name': 'Mr. Xinzhan  Li', 'age': 54, 'title': 'MD, GM & Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hongqiang  Miao', 'age': 59, 'title': 'CFO, Head of the Accounting & Deputy GM', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Xiao Dong  Li', 'age': 51, 'title': 'Sales Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yong Jun  Wang', 'age': 56, 'title': 'Deputy GM & Staff Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Hui Ling  Li', 'age': 51, 'title': 'Board Secretary', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ju Fu  Zhai', 'age': 56, 'title': 'Deputy General Manager', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fu E  Gao', 'age': 49, 'title': 'Purchasing Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,13.9,13.95,13.59,14.7,13.9,13.95,13.59,14.7,0.22,1.55,1783555200,0.2787,1.93,1.435,16.814816,52.384617,110593866,110593866,73886085,52990010,52990010,13.61,13.62,0,0,16470158336,16808751502,8.35,24.79,24.79,0.698485,0.29669303,13.0824,13.8933,0.215,0.015467627,CNY,False,28735297536,0.01632,1178027443,1209262698,0.32974997,0.03333,1209262698,5.874,2.3186924,1767139200,1798675200,1774915200,0.201,906170688,0.81,0.26,1.3,30:10,1458172800,0.518,11.208,0.625731,0.21646988,0.215,1783555200,EQUITY,13.62,none,2039248896,1.686,2563786496,13965450240,0.265,1.351,55512457216,196.608,49.629,0.061869998,0.14109,2766965760,-2540967680,677309504,0.181,0.573,0.049840003,0.04618,0.053489998,CNY,600531.SS,en-US,US,Equity,Delayed Quote,False,LOW,HENAN YUGANG GOLD & LEAD,"Henan Yuguang Gold&Lead Co.,Ltd.",POSTPOST,False,1027992600000,-0.27999973,13.59 - 14.7,Shanghai,73096516,5.2699995,0.6311376,8.35 - 24.79,-11.170001,-0.45058495,63.529408,1619780340,1619780340,-2.0143867,13.62,[],1786431420,SHH,finmb_5773596,Asia/Shanghai,CST,28800000,cn_market,False,0.81,0.26,0.53759956,0.041093342,-0.27330017,-0.019671364,15,15,"Henan Yuguang Gold&Lead Co., Ltd.",2026-08-10,False,
