stock_name,ossUrl,companyName,name,id,time,announcementType,title,uuid,stock_code
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/56d2f6a283bf0b1564293c00e1ffc35f.pdf,洽洽食品股份有限公司,洽洽食品,22232817,2025-08-22,管理办法/制度,洽洽食品:洽洽食品股份有限公司对外投资管理制度（2025年8月）,56d2f6a283bf0b1564293c00e1ffc35f,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/cf22bebe43d958768df6a8cac718f778.pdf,洽洽食品股份有限公司,洽洽食品,22232816,2025-08-22,管理办法/制度,洽洽食品:洽洽食品股份有限公司独立董事任职及议事制度（2025年8月）,cf22bebe43d958768df6a8cac718f778,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/14cb60f93a6d026bee04d5b1358b7a2e.pdf,洽洽食品股份有限公司,洽洽食品,22187350,2025-08-09,其他,洽洽食品:洽洽食品股份有限公司关于蔚然（天津）股权投资基金合伙企业（有限合伙）延长经营期限的公告,14cb60f93a6d026bee04d5b1358b7a2e,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/91349e58b39baa109c31e638cfb8a2c2.pdf,洽洽食品股份有限公司,洽洽食品,22187349,2025-08-09,其他,"洽洽食品:蔚然基金--合伙人会议决议（经营期限延期3年,签署版2025.8.7）",91349e58b39baa109c31e638cfb8a2c2,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/46b2c710435a9ac1f63c774efb6ddc66.pdf,洽洽食品股份有限公司,洽洽食品,22168786,2025-08-02,回购进展情况,洽洽食品:洽洽食品股份有限公司关于股份回购进展情况的公告,46b2c710435a9ac1f63c774efb6ddc66,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/b2a5ebc6336f8c712e4aec1dec2ca43d.pdf,洽洽食品股份有限公司,洽洽食品,21855523,2025-07-26,董事会决议公告,洽洽食品:洽洽食品股份有限公司第六届董事会第十八次会议决议公告,b2a5ebc6336f8c712e4aec1dec2ca43d,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/81ce99b68dfa298989dd60461b077b2f.pdf,洽洽食品股份有限公司,洽洽食品,21855522,2025-07-26,其他,洽洽食品:洽洽食品股份有限公司关于不向下修正“洽洽转债”转股价格的公告,81ce99b68dfa298989dd60461b077b2f,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/6e0c9c947da94773bd0c4d6382ee1fb8.pdf,洽洽食品股份有限公司,洽洽食品,21808662,2025-07-19,其他,洽洽食品:洽洽食品股份有限公司关于预计触发“洽洽转债”转股价格向下修正条件的提示性公告,6e0c9c947da94773bd0c4d6382ee1fb8,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/863e7f8d950220c0bc6b62e102356760.pdf,洽洽食品股份有限公司,洽洽食品,21789703,2025-07-15,业绩预告,洽洽食品:洽洽食品股份有限公司2025年半年度业绩预告,863e7f8d950220c0bc6b62e102356760,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/836870a5e7a1930dc34b39463a590b3b.pdf,洽洽食品股份有限公司,洽洽食品,21734406,2025-07-03,保荐代表人（机构）变更,洽洽食品:洽洽食品股份有限公司关于变更保荐代表人的公告,836870a5e7a1930dc34b39463a590b3b,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/8e6a2b60ca2e2352de0f7523568aa39e.pdf,洽洽食品股份有限公司,洽洽食品,21728523,2025-07-02,回购进展情况,洽洽食品:洽洽食品股份有限公司关于股份回购进展情况的公告,8e6a2b60ca2e2352de0f7523568aa39e,002557
洽洽食品,http://stock.tianyancha.com/Announcement/eastmoney/a8f50c2f6cd0ecd31f3b0c8cc8c57bde.pdf,洽洽食品股份有限公司,洽洽食品,21728522,2025-07-02,其他,洽洽食品:洽洽食品股份有限公司关于2025年第二季度可转债转股情况的公告,a8f50c2f6cd0ecd31f3b0c8cc8c57bde,002557
