open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
35.27,35.53,34.86,35.52,8548900.0,002709.SZ,20230814,天赐材料,NA,CNY
35.25,35.61,34.56,34.97,11232500.0,002709.SZ,20230815,天赐材料,NA,CNY
34.97,35.9,34.81,34.86,9534600.0,002709.SZ,20230816,天赐材料,NA,CNY
34.86,35.19,34.38,34.86,7909200.0,002709.SZ,20230817,天赐材料,NA,CNY
34.74,34.96,33.88,33.94,10283800.0,002709.SZ,20230818,天赐材料,NA,CNY
33.88,34.0,33.3,33.3,8446300.0,002709.SZ,20230821,天赐材料,NA,CNY
33.35,33.86,32.33,32.91,10630500.0,002709.SZ,20230822,天赐材料,NA,CNY
32.91,32.99,31.36,31.64,17205900.0,002709.SZ,20230823,天赐材料,NA,CNY
31.6,32.59,31.28,32.16,10194400.0,002709.SZ,20230824,天赐材料,NA,CNY
32.04,32.12,31.38,31.64,11443700.0,002709.SZ,20230825,天赐材料,NA,CNY
33.49,33.5,31.65,31.67,13031600.0,002709.SZ,20230828,天赐材料,NA,CNY
31.65,32.52,31.57,31.97,20626100.0,002709.SZ,20230829,天赐材料,NA,CNY
31.97,32.49,31.75,32.28,10985700.0,002709.SZ,20230830,天赐材料,NA,CNY
32.28,32.32,31.74,31.97,7713800.0,002709.SZ,20230831,天赐材料,NA,CNY
32.13,32.28,31.85,32.0,5448800.0,002709.SZ,20230901,天赐材料,NA,CNY
32.0,32.54,31.64,32.48,11207200.0,002709.SZ,20230904,天赐材料,NA,CNY
32.28,32.7,32.24,32.42,7605500.0,002709.SZ,20230905,天赐材料,NA,CNY
32.43,32.49,31.96,32.4,9480200.0,002709.SZ,20230906,天赐材料,NA,CNY
32.38,32.38,30.72,30.75,20072600.0,002709.SZ,20230907,天赐材料,NA,CNY
30.7,30.7,27.68,28.56,48752000.0,002709.SZ,20230908,天赐材料,NA,CNY
28.58,28.68,27.54,27.77,36532800.0,002709.SZ,20230911,天赐材料,NA,CNY
27.86,28.84,27.75,28.4,24321900.0,002709.SZ,20230912,天赐材料,NA,CNY
28.24,28.38,27.71,27.88,15251400.0,002709.SZ,20230913,天赐材料,NA,CNY
27.75,27.98,27.34,27.46,11142300.0,002709.SZ,20230914,天赐材料,NA,CNY
27.64,27.65,27.25,27.31,11733400.0,002709.SZ,20230915,天赐材料,NA,CNY
27.14,28.31,27.04,27.88,18346800.0,002709.SZ,20230918,天赐材料,NA,CNY
27.9,28.0,27.52,27.74,9816000.0,002709.SZ,20230919,天赐材料,NA,CNY
27.69,27.72,27.21,27.21,11097000.0,002709.SZ,20230920,天赐材料,NA,CNY
27.08,27.41,26.96,27.02,11298900.0,002709.SZ,20230921,天赐材料,NA,CNY
27.01,27.33,26.88,27.3,11993400.0,002709.SZ,20230922,天赐材料,NA,CNY
27.31,27.53,26.89,27.27,12056700.0,002709.SZ,20230925,天赐材料,NA,CNY
27.28,27.3,26.32,26.34,23715800.0,002709.SZ,20230926,天赐材料,NA,CNY
26.35,27.12,26.22,26.46,23539300.0,002709.SZ,20230927,天赐材料,NA,CNY
26.53,26.83,26.26,26.32,15836100.0,002709.SZ,20230928,天赐材料,NA,CNY
26.32,26.37,25.71,26.17,17618200.0,002709.SZ,20231009,天赐材料,NA,CNY
26.16,26.71,25.9,25.9,17091200.0,002709.SZ,20231010,天赐材料,NA,CNY
25.99,26.33,25.71,25.8,15998300.0,002709.SZ,20231011,天赐材料,NA,CNY
25.92,27.69,25.88,27.48,49420800.0,002709.SZ,20231012,天赐材料,NA,CNY
27.16,27.34,26.88,27.06,17649800.0,002709.SZ,20231013,天赐材料,NA,CNY
27.18,27.18,25.98,26.11,19318500.0,002709.SZ,20231016,天赐材料,NA,CNY
26.14,26.97,26.02,26.38,22778100.0,002709.SZ,20231017,天赐材料,NA,CNY
26.22,26.22,25.62,25.62,15731900.0,002709.SZ,20231018,天赐材料,NA,CNY
25.35,25.56,25.02,25.05,16428600.0,002709.SZ,20231019,天赐材料,NA,CNY
24.98,25.95,24.91,25.52,20941600.0,002709.SZ,20231020,天赐材料,NA,CNY
25.41,25.41,24.67,24.89,13670000.0,002709.SZ,20231023,天赐材料,NA,CNY
25.04,25.2,24.5,24.76,16565300.0,002709.SZ,20231024,天赐材料,NA,CNY
24.85,25.35,24.57,24.59,16104100.0,002709.SZ,20231025,天赐材料,NA,CNY
24.37,24.91,23.87,24.77,20453200.0,002709.SZ,20231026,天赐材料,NA,CNY
24.59,26.56,24.4,26.31,34149100.0,002709.SZ,20231027,天赐材料,NA,CNY
26.1,27.74,26.0,27.56,37040500.0,002709.SZ,20231030,天赐材料,NA,CNY
27.32,27.39,26.85,27.08,19881000.0,002709.SZ,20231031,天赐材料,NA,CNY
27.11,27.21,26.52,26.93,13786500.0,002709.SZ,20231101,天赐材料,NA,CNY
27.07,27.13,26.1,26.2,14817700.0,002709.SZ,20231102,天赐材料,NA,CNY
26.32,26.55,25.96,26.46,12556600.0,002709.SZ,20231103,天赐材料,NA,CNY
26.48,28.19,26.46,27.83,31209100.0,002709.SZ,20231106,天赐材料,NA,CNY
27.84,27.84,26.91,27.2,24012900.0,002709.SZ,20231107,天赐材料,NA,CNY
27.33,27.57,26.94,27.16,16485200.0,002709.SZ,20231108,天赐材料,NA,CNY
27.02,27.72,26.97,27.35,21049200.0,002709.SZ,20231109,天赐材料,NA,CNY
27.18,27.58,26.95,27.29,15902900.0,002709.SZ,20231110,天赐材料,NA,CNY
27.34,28.22,27.21,27.4,18931800.0,002709.SZ,20231113,天赐材料,NA,CNY
27.48,27.52,26.95,27.16,13910200.0,002709.SZ,20231114,天赐材料,NA,CNY
27.56,27.88,27.24,27.45,19771400.0,002709.SZ,20231115,天赐材料,NA,CNY
27.26,27.27,26.32,26.4,22568700.0,002709.SZ,20231116,天赐材料,NA,CNY
26.35,26.51,26.09,26.5,11284500.0,002709.SZ,20231117,天赐材料,NA,CNY
26.5,26.53,25.71,26.41,15646100.0,002709.SZ,20231120,天赐材料,NA,CNY
26.42,26.72,26.16,26.16,11865900.0,002709.SZ,20231121,天赐材料,NA,CNY
26.16,26.2,25.51,25.54,11603200.0,002709.SZ,20231122,天赐材料,NA,CNY
25.48,25.64,25.28,25.48,10392500.0,002709.SZ,20231123,天赐材料,NA,CNY
25.45,25.49,24.87,24.88,11289900.0,002709.SZ,20231124,天赐材料,NA,CNY
24.81,24.81,24.2,24.39,13276300.0,002709.SZ,20231127,天赐材料,NA,CNY
24.34,24.53,24.05,24.29,12650200.0,002709.SZ,20231128,天赐材料,NA,CNY
24.3,24.41,23.54,23.63,19193500.0,002709.SZ,20231129,天赐材料,NA,CNY
23.58,23.94,23.47,23.56,11251000.0,002709.SZ,20231130,天赐材料,NA,CNY
23.56,23.66,23.06,23.34,12470500.0,002709.SZ,20231201,天赐材料,NA,CNY
23.26,23.34,22.59,22.64,20179200.0,002709.SZ,20231204,天赐材料,NA,CNY
22.53,23.22,22.33,22.48,19786800.0,002709.SZ,20231205,天赐材料,NA,CNY
22.48,24.06,22.26,23.17,44570700.0,002709.SZ,20231206,天赐材料,NA,CNY
23.17,23.28,22.6,22.99,20808900.0,002709.SZ,20231207,天赐材料,NA,CNY
23.34,23.35,22.69,22.72,15384000.0,002709.SZ,20231208,天赐材料,NA,CNY
22.73,22.78,22.11,22.71,19676600.0,002709.SZ,20231211,天赐材料,NA,CNY
22.66,22.89,22.53,22.83,13954200.0,002709.SZ,20231212,天赐材料,NA,CNY
22.72,22.76,21.83,21.83,18425600.0,002709.SZ,20231213,天赐材料,NA,CNY
22.01,22.36,21.48,21.65,14900100.0,002709.SZ,20231214,天赐材料,NA,CNY
21.72,22.33,21.57,21.62,19302200.0,002709.SZ,20231215,天赐材料,NA,CNY
