open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
36.22,36.49,35.8,36.48,8548900.0,002709.SZ,20230814,天赐材料,NA,CNY
36.2,36.57,35.49,35.91,11232500.0,002709.SZ,20230815,天赐材料,NA,CNY
35.91,36.87,35.75,35.8,9534600.0,002709.SZ,20230816,天赐材料,NA,CNY
35.8,36.14,35.31,35.8,7909200.0,002709.SZ,20230817,天赐材料,NA,CNY
35.68,35.9,34.8,34.86,10283800.0,002709.SZ,20230818,天赐材料,NA,CNY
34.8,34.92,34.2,34.2,8446300.0,002709.SZ,20230821,天赐材料,NA,CNY
34.25,34.78,33.2,33.8,10630500.0,002709.SZ,20230822,天赐材料,NA,CNY
33.8,33.88,32.21,32.5,17205900.0,002709.SZ,20230823,天赐材料,NA,CNY
32.45,33.47,32.13,33.03,10194400.0,002709.SZ,20230824,天赐材料,NA,CNY
32.91,32.99,32.23,32.5,11443700.0,002709.SZ,20230825,天赐材料,NA,CNY
34.4,34.41,32.51,32.53,13031600.0,002709.SZ,20230828,天赐材料,NA,CNY
32.51,33.4,32.42,32.83,20626100.0,002709.SZ,20230829,天赐材料,NA,CNY
32.83,33.37,32.61,33.15,10985700.0,002709.SZ,20230830,天赐材料,NA,CNY
33.15,33.19,32.6,32.83,7713800.0,002709.SZ,20230831,天赐材料,NA,CNY
33.0,33.15,32.71,32.86,5448800.0,002709.SZ,20230901,天赐材料,NA,CNY
32.86,33.42,32.5,33.36,11207200.0,002709.SZ,20230904,天赐材料,NA,CNY
33.15,33.58,33.11,33.3,7605500.0,002709.SZ,20230905,天赐材料,NA,CNY
33.31,33.37,32.82,33.28,9480200.0,002709.SZ,20230906,天赐材料,NA,CNY
33.25,33.25,31.55,31.58,20072600.0,002709.SZ,20230907,天赐材料,NA,CNY
31.53,31.53,28.43,29.33,48752000.0,002709.SZ,20230908,天赐材料,NA,CNY
29.35,29.46,28.28,28.52,36532800.0,002709.SZ,20230911,天赐材料,NA,CNY
28.61,29.62,28.5,29.17,24321900.0,002709.SZ,20230912,天赐材料,NA,CNY
29.0,29.15,28.46,28.63,15251400.0,002709.SZ,20230913,天赐材料,NA,CNY
28.5,28.74,28.08,28.2,11142300.0,002709.SZ,20230914,天赐材料,NA,CNY
28.39,28.4,27.99,28.05,11733400.0,002709.SZ,20230915,天赐材料,NA,CNY
27.87,29.07,27.77,28.63,18346800.0,002709.SZ,20230918,天赐材料,NA,CNY
28.65,28.76,28.26,28.49,9816000.0,002709.SZ,20230919,天赐材料,NA,CNY
28.44,28.47,27.95,27.95,11097000.0,002709.SZ,20230920,天赐材料,NA,CNY
27.81,28.15,27.69,27.75,11298900.0,002709.SZ,20230921,天赐材料,NA,CNY
27.74,28.07,27.61,28.04,11993400.0,002709.SZ,20230922,天赐材料,NA,CNY
28.05,28.27,27.62,28.01,12056700.0,002709.SZ,20230925,天赐材料,NA,CNY
28.02,28.04,27.03,27.05,23715800.0,002709.SZ,20230926,天赐材料,NA,CNY
27.06,27.85,26.93,27.17,23539300.0,002709.SZ,20230927,天赐材料,NA,CNY
27.25,27.56,26.97,27.03,15836100.0,002709.SZ,20230928,天赐材料,NA,CNY
27.03,27.08,26.4,26.88,17618200.0,002709.SZ,20231009,天赐材料,NA,CNY
26.87,27.43,26.6,26.6,17091200.0,002709.SZ,20231010,天赐材料,NA,CNY
26.69,27.04,26.4,26.5,15998300.0,002709.SZ,20231011,天赐材料,NA,CNY
26.62,28.44,26.58,28.22,49420800.0,002709.SZ,20231012,天赐材料,NA,CNY
27.89,28.08,27.61,27.79,17649800.0,002709.SZ,20231013,天赐材料,NA,CNY
27.91,27.91,26.68,26.82,19318500.0,002709.SZ,20231016,天赐材料,NA,CNY
26.85,27.7,26.72,27.09,22778100.0,002709.SZ,20231017,天赐材料,NA,CNY
26.93,26.93,26.31,26.31,15731900.0,002709.SZ,20231018,天赐材料,NA,CNY
26.03,26.25,25.7,25.73,16428600.0,002709.SZ,20231019,天赐材料,NA,CNY
25.65,26.65,25.58,26.21,20941600.0,002709.SZ,20231020,天赐材料,NA,CNY
26.1,26.1,25.34,25.56,13670000.0,002709.SZ,20231023,天赐材料,NA,CNY
25.72,25.88,25.16,25.43,16565300.0,002709.SZ,20231024,天赐材料,NA,CNY
25.52,26.04,25.23,25.25,16104100.0,002709.SZ,20231025,天赐材料,NA,CNY
25.03,25.58,24.51,25.44,20453200.0,002709.SZ,20231026,天赐材料,NA,CNY
25.25,27.28,25.06,27.02,34149100.0,002709.SZ,20231027,天赐材料,NA,CNY
26.81,28.49,26.7,28.3,37040500.0,002709.SZ,20231030,天赐材料,NA,CNY
28.06,28.13,27.58,27.81,19881000.0,002709.SZ,20231031,天赐材料,NA,CNY
27.84,27.95,27.24,27.66,13786500.0,002709.SZ,20231101,天赐材料,NA,CNY
27.8,27.86,26.81,26.91,14817700.0,002709.SZ,20231102,天赐材料,NA,CNY
